GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ASW001,AUJ001,AUJ002,AUK001,AUK002,AUK003,ATB001,ATB002,ATB003,ATB004,ATB005,ATB006,ATB007,ATB008,ATB009,ATB010,ATB011,ATB012,ATB013,ATB014,ATB015,ATB016,ATB017,ATB018,ATB019,ATB020,ATB021,ATB022,ATB023,ATB024,ATB025,ATB026,ATB027,ATB028,ATB029,ATB030,ATB031
"G4201270","1890","Pennsylvania","420","Wayne","1270","Wayne","14","1270",31010,196801,156211,8423470,490450,1520700,188,86624,82411,223196,13846,380,0,0,0,0,0,0,0,0,0,0,27548,7951,86826,13,0,0,0,0,0,8,91,0,0,115810,0
"G4201290","1890","Pennsylvania","420","Westmoreland","1290","Westmoreland","14","1290",112819,402817,123381,33481516,1064070,3176525,827,12805,1047978,1139930,13002,903241,0,0,0,0,0,0,0,0,0,1979,12803,2926,114889,9524,1921,0,0,0,6,4,106,1132,0,210015,253
"G4201310","1890","Pennsylvania","420","Wyoming","1310","Wyoming","14","1310",15891,107576,52224,5429380,270700,690220,99,131082,116717,221428,47290,18391,0,0,0,0,0,0,0,0,0,0,635,466,31129,65,55,0,26665,0,0,0,29,0,0,94587,0
"G4201330","1890","Pennsylvania","420","York","1330","York","14","1330",99489,424499,86145,26908016,1423740,3367370,755,11297,2411699,1222011,166560,1543403,0,0,0,0,0,0,0,0,0,98,0,0,130276,1031,1948,0,6228107,0,286,45,178,1100,0,382315,17752
"G4400010","1890","Rhode Island","440","Bristol","0010","Bristol","5","10",11428,8219,2625,1138710,50830,102410,360,0,18686,2925,654,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,0,0,0,0,2,0,5,0,0,26883,0
"G4400030","1890","Rhode Island","440","Kent","0030","Kent","5","30",26754,42273,44498,3119390,142090,321290,30,120,23700,871,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,12559,0,0,0,0,0,139,2,373,0,0,43848,0
"G4400050","1890","Rhode Island","440","Newport","0050","Newport","5","50",28552,41140,10454,5561280,153840,443340,5162,60,74582,49316,947,0,0,0,0,0,0,0,0,0,0,0,0,0,20251,600,2399,0,0,0,0,0,358,0,0,92519,2
"G4400070","1890","Rhode Island","440","Providence","0070","Providence","5","70",255123,90621,72118,7605289,372340,947640,1138,129,51895,5293,2702,70,0,0,0,0,0,0,0,0,0,0,0,0,39622,1,45,0,0,0,127,136,526,0,0,101699,0
"G4400090","1890","Rhode Island","440","Washington","0090","Washington","5","90",23649,92238,65095,4448810,221930,550290,1319,40,84947,42115,2564,21,0,0,0,0,0,0,0,0,0,0,0,0,24833,0,170,0,0,0,32,0,375,0,0,65934,0
"G4500010","1890","South Carolina","450","Abbeville","0010","Abbeville","48","10",46854,283453,271136,4336400,166650,846060,1993,0,557132,164642,171,39540,50241,13205,0,0,0,0,0,0,0,51926,0,0,734,0,0,10510,335,0,147,11435,17,25,667,5801,104211
"G4500030","1890","South Carolina","450","Aiken","0030","Aiken","48","30",31822,167690,302509,3726670,132590,543260,250,0,520021,74709,1300,3463,20723,2274,0,0,0,0,300,12788,0,1154,0,0,2230,0,0,16494,0,0,56,58686,583,0,1745,838,90888
"G4500070","1890","South Carolina","450","Anderson","0070","Anderson","48","70",43696,220406,218086,4871590,198320,773640,874,0,547217,163231,593,81818,41530,9783,0,0,0,0,0,0,0,40573,0,0,1127,0,0,12600,2194,0,57,7743,111,540,1415,5722,102836
"G4500110","1890","South Carolina","450","Barnwell","0110","Barnwell","48","110",44613,318945,257637,5450290,257350,915090,0,0,860396,135830,1517,364,50170,12594,0,0,0,0,71530,98208,0,1133,0,0,625,0,0,204334,0,0,140,58262,681,0,12048,497,97027
"G4500130","1890","South Carolina","450","Beaufort","0130","Beaufort","48","130",34119,73015,83409,1515220,105760,344750,0,0,194883,3415,0,0,4344,1303,0,0,0,0,0,18884,0,80,0,0,349,0,0,8185281,25,0,43,32122,15,0,382,2453,183827
"G4500150","1890","South Carolina","450","Berkeley","0150","Berkeley","48","150",55428,136800,448269,3007280,158552,435420,0,0,296528,27497,3,0,12557,2323,0,0,0,0,0,5548,0,211,0,0,973,0,34,5325924,14800,0,291,18913,109,0,305,70287,225834
"G4500190","1890","South Carolina","450","Charleston","0190","Charleston","48","190",59903,11207,6396,727610,31400,62040,0,0,20038,1580,0,0,1135,170,0,0,0,0,0,0,0,0,0,0,1322,0,0,21590,0,0,7,467,883,400,20,69439,30415
"G4500230","1890","South Carolina","450","Chester","0230","Chester","48","230",26660,168474,165204,2376150,97830,430600,10,0,314837,74578,237,16041,19934,4384,0,0,0,0,0,0,0,30927,0,0,1135,1015,100,130,0,0,144,5539,11,0,75,3044,29863
"G4500250","1890","South Carolina","450","Chesterfield","0250","Chesterfield","48","250",18468,87233,204687,1024780,51485,226900,0,0,203509,36291,959,5214,7197,1290,0,0,0,0,0,0,0,10433,0,0,358,0,0,9812,105,0,196,14824,12,0,139,932,52580
"G4500270","1890","South Carolina","450","Clarendon","0270","Clarendon","48","270",23233,113151,150170,1668250,66600,381210,0,0,340284,47638,10,121,15274,3345,0,0,0,0,100,4679,0,1658,0,0,525,0,0,116287,12000,0,0,18834,368,0,245,732,69553
"G4500290","1890","South Carolina","450","Colleton","0290","Colleton","48","290",40293,126417,363008,2141960,104280,517800,50,0,399335,57379,77,50,9087,2039,0,0,0,0,115500,60013,0,868,0,0,524,30,0,2679990,0,0,139,18988,205,0,930,24072,148162
"G4500310","1890","South Carolina","450","Darlington","0310","Darlington","48","310",29134,148396,121202,3007160,159340,410190,0,5,383734,95962,575,1352,25186,5419,0,0,0,0,0,3690,0,1037,0,0,1915,30,0,13148,3180,0,458,41125,66,13428,337,1374,115533
"G4500370","1890","South Carolina","450","Edgefield","0370","Edgefield","48","370",49259,318808,315450,5258120,205990,991400,913,0,707099,363224,376,26674,42743,15010,0,0,0,0,0,1876,0,31579,0,0,2148,1,0,0,263,0,59,29257,303,0,731,6682,98837
"G4500390","1890","South Carolina","450","Fairfield","0390","Fairfield","48","390",28599,164635,203919,2345600,125200,510000,182,0,318301,74364,137,4636,22083,5784,0,0,0,0,0,0,0,26635,0,0,1120,0,0,1756,400,0,15,16633,291,0,800,3606,65870
"G4500410","1890","South Carolina","450","Florence","0410","Florence","48","410",25027,98337,183333,1991160,75940,317080,0,0,273981,53025,1151,332,14215,2209,0,0,0,0,1200,2111,0,1519,0,0,702,4,1,95048,116550,0,5,20584,3,0,161,813,92948
"G4500430","1890","South Carolina","450","Georgetown","0430","Georgetown","48","430",20857,29639,185477,680080,24520,115220,0,0,56701,5889,0,0,315,0,0,0,0,0,0,263,0,91,0,0,111,0,0,10353984,0,0,25,3499,0,0,1080,65,37120
"G4500450","1890","South Carolina","450","Greenville","0450","Greenville","48","450",44310,186768,237683,5327980,167550,647540,789,210,668355,125117,4025,58222,28485,5626,0,0,0,0,0,0,0,43277,0,0,707,0,0,0,9411,0,25,8398,589,70,589,16341,128706
"G4500490","1890","South Carolina","450","Hampton","0490","Hampton","48","490",20544,128957,229847,1617290,98970,369060,0,0,350733,87057,280,75,10303,515,0,0,0,0,13100,76212,0,452,0,0,59,0,0,1495644,235,0,3,18202,292,0,3875,1260,78705
"G4500510","1890","South Carolina","450","Horry","0510","Horry","48","510",19256,47651,393303,922840,53880,237030,0,5,200378,9206,15,18,2808,210,0,0,0,0,0,5255,0,706,0,0,159,0,0,142461,21550,0,48,9789,20,0,6206,225,183690
"G4500550","1890","South Carolina","450","Kershaw","0550","Kershaw","48","550",22361,100676,258813,1562980,82000,286610,0,243,190415,33524,249,1319,11993,1918,0,0,0,0,0,0,0,16804,0,0,418,0,0,284859,1600,0,588,22731,7,0,51,1010,48216
"G4500570","1890","South Carolina","450","Lancaster","0570","Lancaster","48","570",20761,94734,160376,1763920,91650,322210,3,0,230250,50197,106,6212,11178,1675,0,0,0,0,0,32,0,21640,0,0,157,5,0,520,0,0,12,3643,28,0,146,1936,24733
"G4500590","1890","South Carolina","450","Laurens","0590","Laurens","48","590",31610,188204,180910,2974520,130670,530410,1678,0,362557,124815,241,33585,34112,7686,0,0,0,0,0,0,0,28786,0,0,568,2,0,0,978,0,5,12383,87,0,884,4653,49978
"G4500630","1890","South Carolina","450","Lexington","0630","Lexington","48","630",22181,110230,316896,2843900,117390,500310,120,0,336230,127086,494,34954,12760,4245,0,0,0,0,0,2612,0,8976,0,0,224,0,0,32504,0,0,628,28732,548,0,1056,2656,59449
"G4500670","1890","South Carolina","450","Marion","0670","Marion","48","670",29976,127890,263647,3546040,121160,464920,0,0,401788,107169,527,643,25993,4465,0,0,0,0,0,1831,0,6083,0,0,712,0,0,35186,9000,0,143,28021,712,0,116,2434,151660
"G4500690","1890","South Carolina","450","Marlboro","0690","Marlboro","48","690",23500,112309,142468,4073910,127560,339610,20,0,370274,80015,124,3925,32306,2640,0,0,0,0,0,4210,0,3170,0,0,1570,5,0,5380,500,0,85,33176,133,0,452,3683,83355
"G4500710","1890","South Carolina","450","Newberry","0710","Newberry","48","710",26434,164298,181865,3019140,116950,459950,2023,0,326556,138670,192,41625,27416,5820,0,0,0,0,0,2270,0,10849,0,0,1495,0,0,0,0,0,105,18394,43,0,1878,2627,61380
"G4500730","1890","South Carolina","450","Oconee","0730","Oconee","48","730",18687,83751,213856,1860470,37620,279780,6,0,331824,50447,1009,20800,7884,1217,0,0,0,0,0,0,0,32696,0,0,217,0,0,650,11508,0,58,2308,859,0,247,8741,46466
"G4500750","1890","South Carolina","450","Orangeburg","0750","Orangeburg","48","750",49393,323279,343624,4890300,250200,921180,70,0,859015,133149,910,2260,47157,7975,0,0,0,0,18250,78915,0,1807,0,0,689,0,0,782136,6000,0,740,35312,51,0,4576,2153,91173
"G4500770","1890","South Carolina","450","Pickens","0770","Pickens","48","770",16389,98082,161486,1986730,64920,297870,200,0,381489,51836,1211,37706,9587,1583,0,0,0,0,0,0,0,30891,0,0,240,0,0,0,4412,0,6,3987,424,0,218,6197,59166
"G4500790","1890","South Carolina","450","Richland","0790","Richland","48","790",36821,116122,179442,2187220,82040,335300,0,9,280008,59765,0,2709,13915,3042,0,0,0,0,0,190,0,3655,0,0,1127,0,0,5037,0,0,2558,17230,44,0,127,1492,60869
"G4500830","1890","South Carolina","450","Spartanburg","0830","Spartanburg","48","830",55385,234575,284940,5245340,195870,706410,50,0,735334,129399,424,116044,35383,9579,0,0,0,0,0,0,0,71901,0,0,462,9,0,70,3865,0,327,5709,62,0,326,8387,78086
"G4500850","1890","South Carolina","450","Sumter","0850","Sumter","48","850",43605,213843,215818,3744470,168025,641090,0,0,537345,83320,295,142,33882,6099,0,0,0,0,0,666,0,1941,0,0,1183,0,0,175659,0,0,407,50724,388,0,522,627,110414
"G4500870","1890","South Carolina","450","Union","0870","Union","48","870",25363,139615,176771,2114370,93910,419250,157,0,341841,90915,70,32760,23703,3466,0,0,0,0,0,0,0,38503,0,0,72,2,0,0,3960,0,166,9931,12,0,198,2634,53361
"G4500890","1890","South Carolina","450","Williamsburg","0890","Williamsburg","48","890",27777,97868,327704,1428220,64600,338360,0,0,288647,22031,9,27,9335,466,0,0,0,0,0,3276,0,3561,0,0,291,7,3,331957,27,0,74,21908,48,0,141,387,77630
"G4500910","1890","South Carolina","450","York","0910","York","48","910",38831,219779,180074,3866640,145490,654860,40,0,583382,136147,16,85720,32256,9104,0,0,0,0,0,3086,0,33694,0,0,752,0,0,0,0,0,43,2989,13,0,81,8339,70499
"G4600030","1890","South Dakota","460","Aurora","0030","Aurora","37","30",5045,119967,83239,1551254,125990,477600,3091,27,235486,33744,3959,187985,0,0,8391,472,0,0,0,0,0,624,0,0,26905,0,350,0,0,0,0,0,66,0,0,22450,0
"G4600050","1890","South Dakota","460","Beadle","0050","Beadle","37","50",9586,254433,176779,3470610,262070,763310,20479,267,287226,100980,1668,581030,0,0,18612,380,1300,0,0,0,0,380,0,0,39302,18,1232,0,0,0,14,1,158,400,0,47359,4
"G4600090","1890","South Dakota","460","Bon Homme","0090","Bon Homme","37","90",9057,210911,61617,3140770,214200,828040,7193,407,1173980,216265,1804,139034,0,0,42566,787,0,0,0,0,16,3074,0,0,50581,0,84,0,0,0,20,0,291,8600,0,61022,40
"G4600095","1890","South Dakota","460","Boreman","0095","Boreman","37","95",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600110","1890","South Dakota","460","Brookings","0110","Brookings","37","110",10132,236863,96975,2960050,244060,749640,17168,919,94860,210833,1414,565632,0,0,215841,10562,0,0,0,0,,,0,0,43777,31,1744,0,0,0,23,1,184,0,0,49410,0
"G4600130","1890","South Dakota","460","Brown","0130","Brown","37","130",16855,561467,133218,7448990,665555,1732750,128092,0,28431,349134,203,1945603,0,0,56857,801,1,0,0,0,,,0,0,55579,9,24,0,0,0,7,1,76,0,0,85738,0
"G4600150","1890","South Dakota","460","Brule","0150","Brule","37","150",6737,135911,84477,1409690,127545,490975,10953,16,350286,36324,2698,208311,0,0,10144,52,17,0,0,0,20,367,0,0,29784,1,0,0,0,0,0,0,9,0,0,29614,0
"G4600170","1890","South Dakota","460","Buffalo","0170","Buffalo","37","170",993,19783,38762,375080,35830,107960,653,0,16756,4483,101,35726,0,0,7169,0,0,0,0,0,1,183,0,0,5832,0,80,0,0,0,5,3,25,0,0,4361,0
"G4600190","1890","South Dakota","460","Butte","0190","Butte","37","190",1037,42264,12632,397230,25700,312320,775,0,12343,24251,30,14623,0,0,,,,0,0,0,0,16,0,0,6163,400,6,0,0,0,4,0,86,0,0,8317,0
"G4600210","1890","South Dakota","460","Campbell","0210","Campbell","37","210",3510,57056,163025,927250,126010,362970,5655,20,20534,60909,154,165755,0,0,33544,391,180,0,0,0,,,0,0,17577,0,0,0,0,0,17,1,27,0,0,17137,0
"G4600230","1890","South Dakota","460","Charles Mix","0230","Charles Mix","37","230",4178,89397,83511,1345160,97690,513490,1839,449,582103,53369,6356,144287,0,0,25066,833,0,0,0,0,99,1977,0,0,23673,0,65,0,0,0,1,0,280,0,1,31624,26
"G4600235","1890","South Dakota","460","Choteau","0235","Choteau","37","245",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600250","1890","South Dakota","460","Clark","0250","Clark","37","250",6728,195891,159837,2794700,219610,664310,55669,232,64431,273750,107,694981,0,0,70052,1318,0,0,0,0,0,100,0,0,43996,0,1072,0,0,0,173,6,139,5200,0,62056,0
"G4600270","1890","South Dakota","460","Clay","0270","Clay","37","270",7509,139993,74192,3782130,179595,844561,4318,794,1279757,264173,309,91214,0,0,28419,683,0,0,0,0,50,4808,0,0,78881,3,56,0,0,0,10,0,227,4000,0,65487,0
"G4600290","1890","South Dakota","460","Codington","0290","Codington","37","290",7037,142983,59040,2045330,153780,485020,65238,227,46388,304777,125,739267,0,0,18155,20,0,0,0,0,,,0,0,25183,42,4854,0,0,0,9,11,67,0,0,52799,0
"G4600330","1890","South Dakota","460","Custer","0330","Custer","37","330",4891,21765,50669,640080,42060,457960,1292,51,37708,58103,10,21187,0,0,,,,0,0,0,0,170,0,0,10063,0,4,0,0,0,0,3,38,0,0,20250,0
"G4600350","1890","South Dakota","460","Davison","0350","Davison","37","350",5449,108852,44350,1620520,111960,401115,4465,107,222471,63494,2325,134831,0,0,5650,281,0,0,0,0,27,809,0,0,20637,3,91,0,0,0,250,0,72,400,4,22216,0
"G4600370","1890","South Dakota","460","Day","0370","Day","37","370",9168,229754,178974,3049070,337750,864695,63718,80,17871,355930,178,1260911,0,0,52814,334,180,0,0,0,0,1400,0,0,54881,0,588,0,3,0,10,0,21,4000,0,49197,0
"G4600375","1890","South Dakota","460","Delano","0375","Delano","37","375",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600390","1890","South Dakota","460","Deuel","0390","Deuel","37","390",4574,91952,65040,1444150,146330,428120,17934,62,41369,185725,269,340255,0,0,60030,2462,0,0,0,0,0,211,0,0,29330,0,471,0,0,0,1,0,89,0,0,32025,0
"G4600410","1890","South Dakota","460","Dewey","0410","Dewey","37","410",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600430","1890","South Dakota","460","Douglas","0430","Douglas","37","430",4600,99677,66983,1455990,126265,443795,9963,365,495151,71778,5281,154780,0,0,18416,192,72,0,0,0,5,863,0,0,24017,0,277,0,0,0,5,0,58,0,43,34603,0
"G4600450","1890","South Dakota","460","Edmunds","0450","Edmunds","37","450",4399,158076,116774,1596190,172240,460880,14101,0,10426,44674,98,207703,0,0,27469,749,0,0,0,0,,,0,0,20936,0,0,0,0,0,20,18,103,0,0,27446,0
"G4600455","1890","South Dakota","460","Ewing","0455","Ewing","37","455",16,565,555,5100,290,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,76,0
"G4600470","1890","South Dakota","460","Fall River","0470","Fall River","37","470",4478,12991,40855,298695,23009,188672,0,0,40155,2417,30,3527,0,0,200,0,0,0,0,0,5,990,0,0,2820,0,0,0,0,0,0,0,24,0,0,5545,0
"G4600490","1890","South Dakota","460","Faulk","0490","Faulk","37","490",4062,88941,127530,1328190,142895,451660,4465,0,11203,17375,120,133879,0,0,11150,13,0,0,0,0,3,0,0,0,20910,0,0,0,42,0,2,0,24,0,0,21588,0
"G4600510","1890","South Dakota","460","Grant","0510","Grant","37","510",6814,130938,71096,2012680,160350,491625,15859,86,98484,343628,295,868294,0,0,3661,99,0,0,0,0,0,17,0,0,23916,0,1097,0,0,0,8,4,17,3300,0,30518,0
"G4600530","1890","South Dakota","460","Gregory","0530","Gregory","37","530",295,3002,3878,13700,1250,17520,0,0,6050,20,20,394,0,0,72,3,0,0,0,0,0,80,0,0,870,0,0,0,0,0,26,20,0,0,0,915,0
"G4600570","1890","South Dakota","460","Hamlin","0570","Hamlin","37","570",4625,119157,90164,1880810,138400,387050,23569,0,60641,174292,570,497316,0,0,28513,366,0,0,0,0,,,0,0,27072,4,1875,0,0,0,0,0,71,0,0,42084,0
"G4600590","1890","South Dakota","460","Hand","0590","Hand","37","590",6546,130076,168839,1998730,192890,674785,6434,61,223324,51007,4405,415887,0,0,42368,814,0,0,0,0,0,260,0,0,34673,0,135,0,0,0,11,2,35,0,0,32386,0
"G4600610","1890","South Dakota","460","Hanson","0610","Hanson","37","610",4267,118183,68130,2027450,139310,456850,6984,286,207768,78488,4389,188958,0,0,6256,369,0,0,0,0,0,211,0,0,23167,10,10,0,0,0,3,0,31,0,0,19453,0
"G4600631","1890","South Dakota","460","Harding (old)","0631","Harding","37","630",167,1585,3695,22750,3670,49110,48,12,1955,2987,10,672,0,0,,,,0,0,0,,,0,0,1173,0,0,0,0,0,0,0,0,0,0,1150,0
"G4600650","1890","South Dakota","460","Hughes","0650","Hughes","37","650",5044,32853,39934,632340,35540,194130,777,0,33855,2920,655,24066,0,0,796,66,0,0,0,0,0,298,0,0,13768,0,0,0,0,0,0,0,10,0,0,10217,0
"G4600670","1890","South Dakota","460","Hutchinson","0670","Hutchinson","37","670",10469,219454,205048,4102210,349885,1099450,14705,442,942464,220603,5692,378347,0,0,23120,521,0,0,0,0,7,4057,0,0,62198,0,273,0,0,0,1,0,83,2250,0,59261,0
"G4600690","1890","South Dakota","460","Hyde","0690","Hyde","37","690",1860,27859,53692,572160,47540,186090,1195,0,28335,8943,181,58216,0,0,8522,308,0,0,0,0,,,0,0,14510,0,81,0,100,0,0,0,15,0,0,10435,0
"G4600711","1890","South Dakota","460","Jackson (old)","0711","Jackson (Old)","37","710",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600730","1890","South Dakota","460","Jerauld","0730","Jerauld","37","730",3605,102068,87445,1571010,118695,429095,11227,82,109555,40264,1163,178278,0,0,23281,460,0,0,0,0,12,613,0,0,20990,0,0,0,0,0,59,0,22,300,0,18493,0
"G4600770","1890","South Dakota","460","Kingsbury","0770","Kingsbury","37","770",8562,222349,145247,3156110,282720,766335,32210,731,126381,243178,1700,668110,0,0,78012,0,0,0,0,0,0,176,0,0,44943,40,2511,0,0,0,4,4,134,0,0,74402,0
"G4600790","1890","South Dakota","460","Lake","0790","Lake","37","790",7508,168279,73119,2036280,138555,529250,33871,10,123401,282572,604,456733,0,0,109041,1885,0,0,0,0,,,0,0,40178,5,1608,0,0,0,3,2,117,0,0,43941,0
"G4600810","1890","South Dakota","460","Lawrence","0810","Lawrence","37","810",11673,33839,49875,812350,55060,401680,1930,0,12335,69665,0,39116,0,0,30,0,0,0,0,0,,,0,0,7549,0,0,0,0,0,25,0,77,0,0,31349,0
"G4600830","1890","South Dakota","460","Lincoln","0830","Lincoln","37","830",9143,262805,21942,4956570,322590,1121402,29037,2781,1103592,521153,1181,225109,0,0,147433,513,1053,0,0,0,0,534,0,0,61109,91,184,0,50,0,0,0,18,0,0,69297,0
"G4600835","1890","South Dakota","460","Lugenbeel","0835","Lugenbeel","37","845",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600850","1890","South Dakota","460","Lyman","0850","Lyman","37","850",233,280,5280,17930,1380,10745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600870","1890","South Dakota","460","McCook","0870","Mccook","37","870",6448,131689,94758,2257120,152225,533925,10364,338,233491,139623,560,253495,0,0,18917,766,0,0,0,0,0,20,0,0,26896,150,0,0,0,0,1,1,36,0,0,26055,0
"G4600890","1890","South Dakota","460","McPherson","0890","Mcpherson","37","890",5940,118166,214414,1498674,168788,502539,15727,0,3694,58987,279,234985,0,0,45689,786,295,0,0,0,,,0,0,19863,0,0,0,0,0,5,0,27,0,0,20464,0
"G4600910","1890","South Dakota","460","Marshall","0910","Marshall","37","910",4544,161474,68404,2156790,212090,508045,30393,39,6901,103456,20,617818,0,0,28887,437,0,0,0,0,,,0,0,14310,0,108,0,0,0,10,6,37,0,0,21613,0
"G4600915","1890","South Dakota","460","Martin","0915","Martin","37","915",7,0,320,1000,0,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600930","1890","South Dakota","460","Meade","0930","Meade","37","930",4640,106712,23541,1081600,76090,647230,1815,42,92552,129905,650,72799,0,0,,,,0,0,0,0,175,0,0,17409,40,274,0,0,0,0,0,74,0,0,32347,0
"G4600955","1890","South Dakota","460","Meyer","0955","Meyer","37","955",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4600970","1890","South Dakota","460","Miner","0970","Miner","37","970",5165,122308,2017,1795060,157050,471825,4265,26,20461,18388,1049,110981,0,0,10976,282,0,0,0,0,,,0,0,19789,26,93,0,0,0,59,6,22,0,0,21155,0
"G4600990","1890","South Dakota","460","Minnehaha","0990","Minnehaha","37","990",21879,275250,79301,6503915,301375,1181094,54150,94,446579,513372,6128,440622,0,0,111209,4312,0,0,0,0,0,203,0,0,68446,39,431,0,0,0,1,1,299,0,0,76748,0
"G4601010","1890","South Dakota","460","Moody","1010","Moody","37","1010",5941,188493,34924,2240335,174650,625300,33114,65,123426,203384,302,295582,0,0,142194,173,0,0,0,0,,,0,0,33974,138,1228,0,0,0,9,5,20,4000,0,25342,0
"G4601015","1890","South Dakota","460","Nowlin","1015","Nowlin","37","1015",149,1053,3587,15500,3865,43410,400,120,5175,3800,0,2165,0,0,,,,0,0,0,,,0,0,1445,0,30,0,0,0,0,0,0,0,0,1198,0
"G4601030","1890","South Dakota","460","Pennington","1030","Pennington","37","1030",6540,21657,77521,818630,53000,469060,1929,24,45755,80836,10,38231,0,0,,,,0,0,0,8,78,0,0,15220,0,0,0,0,0,40,0,14,0,0,34304,0
"G4601070","1890","South Dakota","460","Potter","1070","Potter","37","1070",2910,59076,120407,933900,105820,333040,5597,0,23277,31963,528,190770,0,0,20732,619,0,0,0,0,0,21,0,0,17764,0,230,0,0,0,0,0,7,1150,0,16625,0
