GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AJR001,AJU001,AJU002,AJU003,AJV001,AJV002,AJ1001,AJ1002,AJ1003,AJ1004,AJ1005,AJ1006,AJ1007,AJ1008,AJ1009,AJ1010,AJ1011,AJ1012,AJ1013,AJ1014,AJ1015,AJ1016,AJ1017,AJ1018,AJ1019,AJ1020,AJ1021,AJ1022,AJ1023,AJ1024,AJ1025,AJ1026,AJ1027,AJ1028,AJ1029,AJ1030,AJ1031,AJ1032,AJ1033,AJ1034
"G5350095","1870","Washington Territory","535","Cowlitz","0095","Cowlitz","73","150",730,2809,11757,10562,212550,7623,518,1087,7,0,12933,795,0,0,0,0,2795,4411,6095,0,0,14075,431,0,1425,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3970
"G5350115","1870","Washington Territory","535","Island","0115","Island","73","290",626,7275,13444,1836,194020,15175,0,3271,960,0,4856,13069,0,0,0,0,9297,20,15043,0,0,11395,0,0,1942,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350135","1870","Washington Territory","535","Jefferson","0135","Jefferson","73","310",1268,2358,7184,507,106810,6770,7440,210,0,0,3038,4373,0,0,0,0,0,194,13698,0,0,13356,0,2535,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350155","1870","Washington Territory","535","King","0155","King","73","330",2120,5234,29298,548,262980,10680,3597,275,0,3,14135,2817,0,0,0,0,0,1040,42981,0,85,34755,130,1115,1884,1,119,0,0,0,0,0,0,0,0,0,0,0,0,70
"G5350175","1870","Washington Territory","535","Kitsap","0175","Kitsap","73","350",866,92,299,0,4500,190,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350195","1870","Washington Territory","535","Klikatat","0195","Klikatat","73","390",329,1935,1509,10163,72365,3288,1185,633,506,85,2635,3263,0,0,0,0,0,0,1373,0,0,7691,3500,0,455,175,1100,0,0,0,0,0,0,0,0,0,0,0,0,52
"G5350215","1870","Washington Territory","535","Lewis","0215","Lewis","73","410",888,15281,28726,420,354450,26585,20300,7004,10,0,24154,175,50,0,0,0,4660,4205,10165,0,0,27325,250,0,1985,0,29,0,0,0,0,0,0,0,0,0,0,0,232,3700
"G5350235","1870","Washington Territory","535","Mason","0235","Mason","73","450",289,429,5720,0,24000,1000,0,0,0,0,1000,0,0,0,0,0,0,0,2350,0,0,400,0,50,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350255","1870","Washington Territory","535","Pacific","0255","Pacific","73","490",738,3145,810,19081,68855,3635,0,550,0,0,1270,30,0,0,0,0,4950,358,4695,0,0,10375,300,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1080
"G5350275","1870","Washington Territory","535","Pierce","0275","Pierce","73","530",1409,23975,17362,3696,175250,18976,5699,3482,714,0,14399,681,5,0,310,0,27559,127,13396,0,0,19535,0,0,1304,1,11,5762,0,0,0,0,0,0,0,0,0,0,2,621
"G5350295","1870","Washington Territory","535","The Disputed Islands","0295","The Disputed Islands","73","550",554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G5350355","1870","Washington Territory","535","Skamania","0355","Skamania","73","590",133,252,3717,581,17050,360,108,0,0,8,45,0,0,0,40,0,0,0,635,0,0,400,0,275,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
"G5350395","1870","Washington Territory","535","Snohomish","0395","Snohomish","73","610",599,1473,15647,2138,81570,2314,0,145,0,0,1290,1415,0,0,0,0,180,170,11680,0,0,2200,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350435","1870","Washington Territory","535","Stevens","0435","Stevens","73","650",734,1930,0,2833,33181,9354,8791,0,0,205,12504,436,0,0,0,0,70,0,3825,0,0,2710,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350455","1870","Washington Territory","535","Thurston","0455","Thurston","73","670",2246,39424,37516,2294,376365,22615,7718,2884,1778,0,17515,255,0,0,0,0,16511,336,18375,0,0,40425,560,980,3013,0,32,0,0,0,0,0,0,0,0,0,0,0,10,1607
"G5350475","1870","Washington Territory","535","Wahkiakum","0475","Wahkiakum","73","690",270,204,488,1513,11900,490,0,0,0,0,0,0,0,0,0,0,3872,0,2225,0,0,870,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,300,816
"G5350495","1870","Washington Territory","535","Walla Walla","0495","Walla Walla","73","710",5300,52110,3762,65319,989805,89676,108905,2000,190,19658,94528,17459,0,0,870,0,31440,569,31184,425,0,75634,750,15805,5123,0,2,400,0,0,0,0,0,0,0,0,612,0,30,395
"G5350515","1870","Washington Territory","535","Whatcom","0515","Whatcom","73","730",534,4832,23134,8734,173865,9164,655,620,0,102,5430,1686,30,0,272,0,30210,2392,28600,0,150,16600,600,300,1364,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5350555","1870","Washington Territory","535","Yakima","0555","Yakima","73","770",432,634,576,1788,22770,2147,950,300,0,0,1270,0,0,0,0,0,3973,25,235,0,0,1600,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5400010","1870","West Virginia","540","Barbour","0010","Barbour","56","10",10312,95668,120446,110,3226800,49105,297,42008,3935,173195,43367,56,1637,0,4776,0,31973,1133,14526,1502,62,157317,1728,101,10803,190,245,38,10,2368,41,0,0,0,28575,0,27890,1790,152,9883
"G5400030","1870","West Virginia","540","Berkeley","0030","Berkeley","56","30",14900,111857,40004,2931,5487717,106688,0,296975,6265,297639,107588,5,463,0,0,0,41147,45,17738,0,826,239493,50,11700,8529,1539,46,0,0,0,0,0,0,0,40,0,164,0,100,5218
"G5400050","1870","West Virginia","540","Boone","0050","Boone","56","50",4553,14762,116689,0,268899,7399,0,2585,1398,129630,13667,0,121,0,6213,0,9699,1233,12043,2676,0,55784,0,0,191,0,0,0,0,2443,48,0,0,0,3284,0,6806,0,540,22547
"G5400070","1870","West Virginia","540","Braxton","0070","Braxton","56","70",6480,32240,133479,20824,878588,17410,0,20019,2883,130690,29908,0,124,0,0,0,18507,377,9028,641,0,34733,0,0,1951,23,4,0,0,2677,1,0,0,0,1360,0,20281,0,0,100
"G5400090","1870","West Virginia","540","Brooke","0090","Brooke","56","90",5464,54856,360,604,3548075,62125,325,45559,1445,185576,81135,14112,35,0,0,0,185105,274,45850,355,559,110307,0,80,7570,0,85,29,0,0,0,0,0,0,1060,0,3795,475,70,6762
"G5400110","1870","West Virginia","540","Cabell","0110","Cabell","56","110",6429,26866,60802,24131,1391833,23961,0,42592,2675,167600,31586,0,35,0,135410,0,8676,153,17398,1189,60,28674,0,0,680,3,0,5,0,480,62,0,0,0,515,0,32004,0,7,2605
"G5400130","1870","West Virginia","540","Calhoun","0130","Calhoun","56","130",2939,11315,67509,0,332762,6087,28,5354,849,52202,8357,0,379,0,2181,0,6555,502,6160,632,0,24640,0,0,985,5,24,0,0,1986,45,0,0,0,2824,0,10240,0,14,2172
"G5400150","1870","West Virginia","540","Clay","0150","Clay","56","150",2196,7798,627,55181,166282,4543,249,1955,657,39093,11497,0,97,0,3175,0,5731,118,2411,243,0,30595,0,0,274,4,48,0,0,1868,41,0,0,0,1736,0,4703,0,84,5393
"G5400170","1870","West Virginia","540","Doddridge","0170","Doddridge","56","170",7076,37752,112040,116,1586866,40581,0,15879,4196,113064,18723,8,910,0,17568,0,17441,494,14167,907,107,113649,1236,238,4649,19,43,25,0,1013,41,0,0,0,3896,0,28965,0,163,5457
"G5400190","1870","West Virginia","540","Fayette","0190","Fayette","56","190",6647,36410,5658,202375,1164172,21859,13,13304,3003,123220,41991,200,1566,0,188165,0,16331,1581,11359,3059,0,72188,1070,0,1649,6,38,75,0,5056,154,0,0,0,6043,0,17844,0,543,12123
"G5400210","1870","West Virginia","540","Gilmer","0210","Gilmer","56","210",4338,20721,93586,3567,620749,13903,65,9765,2402,106036,17592,3,543,0,15931,0,12736,827,7138,579,4,44929,270,0,1636,7,42,16,0,2490,27,0,0,0,6305,0,21151,0,77,2825
"G5400230","1870","West Virginia","540","Grant","0230","Grant","56","230",4467,63145,113393,59,1381852,36309,65,31566,8255,52350,10593,0,1244,0,519,0,20689,10,7536,0,560,67587,0,0,4787,0,22,0,0,0,0,0,0,0,39445,0,823,680,135,5534
"G5400250","1870","West Virginia","540","Greenbrier","0250","Greenbrier","56","250",11417,95099,170748,29740,4152216,57243,0,50214,7734,181381,92295,0,1511,0,3176,0,34051,359,13928,78,17,174865,2145,6160,7444,64,342,0,20,185,3,0,0,0,55740,0,1562,6222,1028,7950
"G5400270","1870","West Virginia","540","Hampshire","0270","Hampshire","56","270",7643,77873,163050,15221,1924264,55166,0,76832,21885,120325,46769,0,5599,0,285,0,26658,19,13800,60,199,114948,1764,0,4587,288,108,5,0,1411,107,0,0,0,44,0,3583,0,392,4956
"G5400290","1870","West Virginia","540","Hancock","0290","Hancock","56","290",4363,30947,16941,2605,2317814,46177,0,34270,11749,83180,68494,3342,2167,0,0,0,128642,43,34578,226,0,70588,60,240,4351,0,12,0,0,0,0,0,0,0,500,0,1605,177,48,2165
"G5400310","1870","West Virginia","540","Hardy","0310","Hardy","56","310",5518,43675,127180,8521,1722357,30598,10,33432,8939,114567,13283,0,2020,0,0,0,13566,53,7069,84,83,39057,590,0,2651,49,74,27,0,463,24,0,0,0,13175,0,180,688,36,2270
"G5400330","1870","West Virginia","540","Harrison","0330","Harrison","56","330",16714,147488,134608,1687,6935258,117999,10,83463,4551,327261,56183,70,693,0,17098,0,45662,2587,26028,2229,149,276955,4282,2600,16901,34,348,0,0,743,11,0,0,0,11920,0,42558,73,316,28937
"G5400350","1870","West Virginia","540","Jackson","0350","Jackson","56","350",10300,49903,100298,100,1620335,49799,0,59845,3587,272044,48524,0,1463,0,96265,0,29850,102,50397,357,1,87052,0,0,2934,9,59,15,0,7286,101,0,0,0,4082,0,57041,0,0,3718
"G5400370","1870","West Virginia","540","Jefferson","0370","Jefferson","56","370",13219,92245,17898,524,6883804,155028,5,468836,7620,336287,44077,0,0,0,140,0,28699,0,24305,7,1106,120374,0,10,5753,911,198,83,0,0,0,0,0,0,0,0,0,0,115,9382
"G5400390","1870","West Virginia","540","Kanawha","0390","Kanawha","56","390",22349,59459,164598,7298,3097767,38727,413,45587,728,406826,96268,240,144,0,412469,0,20457,5176,44300,7905,11,163142,5,615,2840,0,14,87,0,533,0,0,0,0,459,0,45367,52,149,14305
"G5400410","1870","West Virginia","540","Lewis","0410","Lewis","56","410",10175,75878,110197,118692,2417175,45601,0,41174,3956,191556,31776,0,652,0,51470,0,26955,19,16071,444,14,113259,315,0,8620,0,4,5,0,155,0,0,0,0,9282,0,30455,125,11,9337
"G5400430","1870","West Virginia","540","Lincoln","0430","Lincoln","56","430",5053,15613,84099,0,393511,5045,0,6260,1606,104961,12054,0,75,0,56083,0,7151,0,0,0,0,48271,10,0,293,0,0,1,0,3177,168,0,0,0,880,0,11295,0,23,3499
"G5400450","1870","West Virginia","540","Logan","0450","Logan","56","450",5124,14149,666,169147,355009,13423,200,1784,426,125273,4142,2,22,0,3912,0,6296,48,7957,3523,0,29182,12,0,178,0,0,3,0,110,0,0,0,0,897,0,5952,0,544,16447
"G5400470","1870","West Virginia","540","McDowell","0470","Mcdowell","56","470",1952,4592,358,64286,85834,1956,0,675,460,31586,3615,0,156,0,3000,0,2404,306,2310,1049,0,15597,0,0,8,0,0,0,0,1100,27,0,0,0,188,0,1604,0,236,6218
"G5400490","1870","West Virginia","540","Marion","0490","Marion","56","490",12107,37410,25480,0,1440408,23803,10,26528,1109,63643,29819,0,272,0,0,0,12780,207,2493,45,8,22927,336,0,3780,0,0,0,0,50,1,0,0,0,529,0,3574,20,29,701
"G5400510","1870","West Virginia","540","Marshall","0510","Marshall","56","510",14941,78852,68992,601,3511574,81886,129,131509,7363,364743,211662,3955,1944,0,20,0,119579,296,54781,604,341,204480,320,1618,5750,3,75,0,0,50,21,0,0,0,445,0,24259,0,204,8542
"G5400530","1870","West Virginia","540","Mason","0530","Mason","56","530",15978,67010,86426,0,2980122,65201,150,115200,598,456990,43464,150,50,0,58600,0,22853,205,84534,48,300,5002,320,200,4353,0,0,0,0,0,0,0,0,0,200,0,23722,0,0,270
"G5400550","1870","West Virginia","540","Mercer","0550","Mercer","56","550",7064,47313,7762,237890,1110793,20512,0,25756,5597,114746,43184,30,2444,0,117429,0,18713,1914,10867,15,101,109355,550,0,2517,57,48,0,0,5313,305,0,0,0,19917,0,10862,467,331,8534
"G5400570","1870","West Virginia","540","Mineral","0570","Mineral","56","570",6332,59119,16420,92834,1406707,38253,0,50915,13257,71895,29331,1,2705,0,0,0,23406,1,8891,0,55,52078,125,0,5104,11,215,0,0,0,4,0,0,0,3722,0,679,173,260,9400
"G5400610","1870","West Virginia","540","Monongalia","0610","Monongalia","56","610",13547,112045,80519,143,4724358,83187,54,111751,5130,301328,148072,80,1575,0,2733,0,55856,25,23772,435,3,345573,1030,500,12030,12,297,13,0,540,0,0,0,0,24274,0,36504,733,32,10710
"G5400630","1870","West Virginia","540","Monroe","0630","Monroe","56","630",11124,104760,164630,3429,3423584,64712,0,52817,11320,170721,59062,40,2054,0,123221,0,26694,1641,12164,443,8,163540,690,0,5388,51,434,10,0,3361,126,0,0,0,42744,0,11427,2829,166,14938
"G5400650","1870","West Virginia","540","Morgan","0650","Morgan","56","650",4315,32729,63301,1270,700364,26525,0,27697,9217,58142,19835,0,1725,0,1068,0,7564,6,10915,41,301,41183,0,425,1996,135,32,36,0,635,27,0,0,0,50,0,196,20,47,2176
"G5400670","1870","West Virginia","540","Nicholas","0670","Nicholas","56","670",4458,24455,122120,36146,641456,33194,0,10242,1331,101300,38365,0,402,0,840,0,18838,70,6247,0,0,164990,560,0,3029,0,0,0,0,0,0,0,0,0,0,0,12589,0,235,1000
"G5400690","1870","West Virginia","540","Ohio","0690","Ohio","56","690",28831,46059,14552,300,4061879,88278,844,41432,3795,225465,97372,26967,85,0,0,0,175124,718,46748,1454,255,120135,0,93980,8389,0,95,65,0,0,0,0,0,0,695,0,3406,209,0,6925
"G5400710","1870","West Virginia","540","Pendleton","0710","Pendleton","56","710",6455,54041,169895,0,1326476,28725,0,37984,10594,59228,14538,0,3527,0,0,0,26273,112,8692,12,47,56876,980,0,5079,78,66,0,0,3291,305,0,0,0,55391,0,2107,221,363,5444
"G5400730","1870","West Virginia","540","Pleasants","0730","Pleasants","56","730",3012,17098,44545,1874,578465,8907,0,15283,1290,67580,14596,99,15,0,11910,0,6441,335,15925,0,0,110,0,0,592,0,0,5,0,0,0,0,0,0,300,0,3319,0,80,775
"G5400750","1870","West Virginia","540","Pocahontas","0750","Pocahontas","56","750",4069,43329,6924,286701,1379774,28248,0,14901,6334,46512,22343,0,3004,0,2966,0,24137,175,8623,0,18,65740,2015,0,4797,0,83,0,0,1518,47,0,0,0,52448,0,515,1372,586,10347
"G5400770","1870","West Virginia","540","Preston","0770","Preston","56","770",14555,102062,160074,15975,2541651,95024,305,33390,20581,145004,189070,61,27346,0,1673,0,58388,1069,24063,391,79,193233,110,53,11961,141,112,200,0,2222,101,0,0,0,6671,0,8521,626,709,13932
"G5400790","1870","West Virginia","540","Putnam","0790","Putnam","56","790",7794,36044,74695,4644,1419585,44511,40,39980,1340,232126,49879,600,210,0,472765,0,14992,928,26918,1172,224,63061,50,129,1446,19,13,80,0,2481,53,0,0,0,626,0,19541,72,159,3771
"G5400810","1870","West Virginia","540","Raleigh","0810","Raleigh","56","810",3673,20969,148413,0,422896,8571,0,7509,1660,73657,16278,0,1603,0,5769,0,11338,356,6720,262,90,41635,30,0,951,4,0,0,0,2794,132,0,0,0,1745,0,7163,0,233,6397
"G5400830","1870","West Virginia","540","Randolph","0830","Randolph","56","830",5563,50036,188858,62991,1469878,30781,0,8969,2493,59758,33237,0,1504,0,2133,2,17706,28,10006,115,12,90840,903,0,7298,0,80,2,0,81,55,0,0,0,41434,0,3603,154,369,10433
"G5400850","1870","West Virginia","540","Ritchie","0850","Ritchie","56","850",9055,46119,112135,24881,1676082,42459,7,25503,35635,146235,40033,258,1384,0,9907,0,26828,1070,19538,850,70,116094,355,793,4732,93,13,88,0,1701,68,0,0,0,4207,0,29257,118,83,4344
"G5400870","1870","West Virginia","540","Roane","0870","Roane","56","870",7232,34921,130289,85441,965212,12334,0,24087,2479,160912,28489,0,260,0,16885,0,24176,11,15200,917,50,100379,300,0,3013,28,20,0,0,6922,83,0,0,0,3511,0,28836,2113,0,8512
"G5400910","1870","West Virginia","540","Taylor","0910","Taylor","56","910",9367,53815,40457,0,2311085,26905,25,28659,2075,95439,45166,0,483,0,2259,0,17233,31,10305,1256,130,97223,1792,1820,6710,0,122,6,0,205,4,0,0,0,7983,0,10368,482,22,10515
"G5400930","1870","West Virginia","540","Tucker","0930","Tucker","56","930",1907,13078,53017,0,361970,8290,0,1469,1294,27813,14726,35,1843,0,0,0,6093,14,2083,3,20,26769,0,0,1498,0,28,0,0,480,5,0,0,0,7197,0,1213,117,10,4408
"G5400950","1870","West Virginia","540","Tyler","0950","Tyler","56","950",7832,45019,72861,0,1781480,34179,0,41262,2316,157302,42480,0,682,0,47969,0,26704,0,21159,228,0,108080,860,0,4365,13,11,0,0,303,0,0,0,0,1815,0,22768,0,41,4278
"G5400970","1870","West Virginia","540","Upshur","0970","Upshur","56","970",8023,59812,95355,62,2341054,29781,10,29948,6055,108494,21422,0,968,0,11190,0,21857,63,11448,971,0,127158,5555,0,7233,35,254,0,0,4411,41,0,0,0,12639,0,18164,124,191,8647
"G5400990","1870","West Virginia","540","Wayne","0990","Wayne","56","990",7852,39554,115548,0,1025269,17380,135,23192,402,294863,27131,9,39,0,58230,0,17022,2530,21759,3281,0,68967,218,0,1039,0,1,2,0,2518,34,0,0,0,368,0,33776,0,140,4661
"G5401010","1870","West Virginia","540","Webster","1010","Webster","56","1010",1730,6945,62708,0,151720,10366,0,1196,866,21075,4689,0,240,0,2508,0,4598,163,2340,26,0,14563,463,1,504,0,4,0,0,595,16,0,0,0,5286,0,2591,9,242,5325
"G5401030","1870","West Virginia","540","Wetzel","1030","Wetzel","56","1030",8595,34202,77118,240,1460361,34011,6,37164,4484,193111,66122,40,2245,0,47050,0,23392,565,19209,119,0,119393,1100,0,2947,2,15,12,0,2208,0,0,0,0,2820,0,18210,60,62,7308
"G5401050","1870","West Virginia","540","Wirt","1050","Wirt","56","1050",4804,20061,75773,574,625354,19375,0,15532,1025,128836,37988,0,673,0,8712,0,9515,1354,17809,1300,5,44000,130,393,1527,86,26,95,7,1012,5,0,0,0,787,0,22299,0,0,2924
"G5401070","1870","West Virginia","540","Wood","1070","Wood","56","1070",19000,63281,94428,0,3625905,94390,0,68190,5929,327506,80839,0,1575,0,21890,0,24830,1478,138239,2982,218,215576,0,23239,5578,15,63,0,0,1207,23,0,0,0,0,0,41720,8,0,2690
"G5401090","1870","West Virginia","540","Wyoming","1090","Wyoming","56","1090",3171,9805,35876,20,178980,6417,0,2150,973,57899,11073,0,403,0,889,0,5630,625,5962,2269,0,32329,100,0,294,5,5,3,0,2834,36,0,0,0,552,0,3772,0,540,9287
"G5500010","1870","Wisconsin","550","Adams","0010","Adams","25","10",6601,45230,92603,15726,1205135,89084,122161,1293,60701,114320,88831,2596,25435,0,0,0,28668,849,64343,132,739,277530,8521,2030,10271,34,113,170747,0,60,5,0,0,0,0,0,326,0,233,13705
"G5500030","1870","Wisconsin","550","Ashland","0030","Ashland","25","30",221,175,0,655,17400,0,0,0,0,0,350,0,0,0,0,0,0,10,530,0,0,260,0,0,72,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0
"G5500050","1870","Wisconsin","550","Barron","0050","Barron","25","50",538,1014,2246,395,25590,3080,1665,0,600,965,10130,100,50,0,0,0,160,0,1850,0,0,4975,0,0,401,0,0,0,0,0,0,0,0,0,450,0,0,20,0,1200
"G5500070","1870","Wisconsin","550","Bayfield","0070","Bayfield","25","70",344,10,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,5,550,0,0,50,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5500090","1870","Wisconsin","550","Brown","0090","Brown","25","90",25168,51884,98302,1694,2655608,93275,90481,73746,16498,13152,153953,4674,832,0,401,0,10837,21410,68329,6,4,309838,50,3937,19525,2,18,2812,0,0,0,0,0,0,5996,0,0,153,8,567
"G5500110","1870","Wisconsin","550","Buffalo","0110","Buffalo","25","110",11123,59197,37407,117818,2412645,337174,494695,72469,11234,195372,316383,44912,3852,0,0,0,28330,372,65885,6,170,264685,19320,0,16477,2,26,1430,0,0,0,0,0,0,0,0,0,25,472,11825
"G5500130","1870","Wisconsin","550","Burnett","0130","Burnett","25","130",706,1164,9643,0,33170,1510,2553,0,0,545,1349,66,0,0,0,0,265,68,1955,0,0,5896,0,0,1655,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0
"G5500150","1870","Wisconsin","550","Calumet","0150","Calumet","25","150",12335,62194,88424,1776,3879810,114199,301359,38681,2072,42344,175294,12479,711,0,207,0,34801,25790,41196,1,124,305386,3895,430,13230,160,97,20000,0,0,81,0,0,0,27594,0,0,440,309,2330
"G5500170","1870","Wisconsin","550","Chippewa","0170","Chippewa","25","170",8311,22268,28834,43355,740047,50673,125739,5766,6216,32751,166944,11707,1515,0,105,0,2849,3669,67890,0,0,51436,100,0,8255,0,0,200,0,0,0,0,0,0,4770,0,0,379,220,1730
"G5500190","1870","Wisconsin","550","Clark","0190","Clark","25","190",3450,8992,45234,1688,645460,20862,5922,6181,670,9511,34997,2938,172,0,0,0,1901,506,17317,0,60,74876,0,300,3846,0,118,1,0,0,0,0,0,0,20122,0,0,636,40,2473
"G5500210","1870","Wisconsin","550","Columbia","0210","Columbia","25","210",28802,251814,73703,95785,10422098,546883,1517052,280,40844,528541,678907,51745,18156,0,0,0,168255,2576,202068,160,335,706516,33093,8331,44184,382,373,230762,0,0,0,0,0,0,150,0,1402,30,468,6764
"G5500230","1870","Wisconsin","550","Crawford","0230","Crawford","25","230",13075,54556,125289,7407,1985630,93005,173360,18309,947,261879,160939,7557,3644,0,50,0,23854,294,79649,0,310,226277,0,4000,12264,0,0,14782,0,0,0,0,0,0,9979,0,1680,601,64,14059
"G5500250","1870","Wisconsin","550","Dane","0250","Dane","25","250",53096,396900,145972,144464,21111052,1073054,2535048,808,15602,938128,1490663,148791,10479,0,229568,0,252525,3058,348220,57,1065,1242953,43416,43609,71973,384,300,69273,0,50,2,0,0,0,6,0,2487,10,365,10026
"G5500270","1870","Wisconsin","550","Dodge","0270","Dodge","25","270",47035,321597,82345,101718,21279848,1070020,2285640,8898,25009,629020,909648,96233,7650,0,3290,0,229984,3854,354744,472,246,1153272,12939,210922,70258,100,96,59100,0,2290,25,0,0,0,48499,0,0,2846,493,9244
"G5500290","1870","Wisconsin","550","Door","0290","Door","25","290",4919,11452,36399,12,429043,27836,16493,18092,4353,1486,22103,1640,38,0,0,0,698,4128,43157,0,0,56861,0,153,1835,0,9,5,0,0,0,0,0,0,1775,0,0,34,0,0
"G5500310","1870","Wisconsin","550","Douglas","0310","Douglas","25","310",1122,234,694,0,66760,2150,10,0,0,0,690,140,0,0,0,0,0,40,1540,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0
"G5500330","1870","Wisconsin","550","Dunn","0330","Dunn","25","330",9488,44931,46780,66870,1571834,100112,196790,7556,12671,71574,233404,20409,4387,0,0,0,8378,605,45069,0,0,209830,1330,0,12329,0,4,14600,0,0,0,0,0,0,20926,0,260,2356,87,4745
"G5500350","1870","Wisconsin","550","Eau Claire","0350","Eau Claire","25","350",10769,35070,3456,54372,1340385,80052,205112,715,4243,69964,294493,18336,1953,0,0,0,5075,768,29011,0,0,124365,400,1920,5760,0,16,4600,0,0,0,0,0,0,2050,0,0,0,0,0
