GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOT001,APP001,APP002,APP003,APP004
"G2100970","1880","Kentucky","210","Harrison","0970","Harrison","51","970",16504,13572,2932,0,0
"G2100990","1880","Kentucky","210","Hart","0990","Hart","51","990",17133,14294,2839,0,0
"G2101010","1880","Kentucky","210","Henderson","1010","Henderson","51","1010",24515,16943,7572,0,0
"G2101030","1880","Kentucky","210","Henry","1030","Henry","51","1030",14492,11623,2869,0,0
"G2101050","1880","Kentucky","210","Hickman","1050","Hickman","51","1050",10651,8687,1964,0,0
"G2101070","1880","Kentucky","210","Hopkins","1070","Hopkins","51","1070",19122,16412,2710,0,0
"G2101090","1880","Kentucky","210","Jackson","1090","Jackson","51","1090",6678,6605,45,0,28
"G2101110","1880","Kentucky","210","Jefferson","1110","Jefferson","51","1110",146010,120408,25595,5,2
"G2101130","1880","Kentucky","210","Jessamine","1130","Jessamine","51","1130",10864,6463,4401,0,0
"G2101150","1880","Kentucky","210","Johnson","1150","Johnson","51","1150",9155,9052,103,0,0
"G2101170","1880","Kentucky","210","Kenton","1170","Kenton","51","1170",43983,41453,2528,2,0
"G2101210","1880","Kentucky","210","Knox","1210","Knox","51","1210",10587,9922,662,0,3
"G2101230","1880","Kentucky","210","Larue","1230","Larue","51","1230",9793,8746,1047,0,0
"G2101250","1880","Kentucky","210","Laurel","1250","Laurel","51","1250",9131,8864,267,0,0
"G2101270","1880","Kentucky","210","Lawrence","1270","Lawrence","51","1270",13262,13021,241,0,0
"G2101290","1880","Kentucky","210","Lee","1290","Lee","51","1290",4254,4024,230,0,0
"G2101310","1880","Kentucky","210","Leslie","1310","Leslie","51","1310",3740,3712,28,0,0
"G2101330","1880","Kentucky","210","Letcher","1330","Letcher","51","1330",6601,6459,142,0,0
"G2101350","1880","Kentucky","210","Lewis","1350","Lewis","51","1350",13154,12925,229,0,0
"G2101370","1880","Kentucky","210","Lincoln","1370","Lincoln","51","1370",15080,11172,3908,0,0
"G2101390","1880","Kentucky","210","Livingston","1390","Livingston","51","1390",9165,8130,1034,0,1
"G2101410","1880","Kentucky","210","Logan","1410","Logan","51","1410",24358,16977,7381,0,0
"G2101430","1880","Kentucky","210","Lyon","1430","Lyon","51","1430",6768,5280,1488,0,0
"G2101450","1880","Kentucky","210","McCracken","1450","Mccracken","51","1450",16262,11878,4383,0,1
"G2101490","1880","Kentucky","210","McLean","1490","Mclean","51","1490",9293,8445,848,0,0
"G2101510","1880","Kentucky","210","Madison","1510","Madison","51","1510",22052,14764,7288,0,0
"G2101530","1880","Kentucky","210","Magoffin","1530","Magoffin","51","1530",6944,6794,150,0,0
"G2101550","1880","Kentucky","210","Marion","1550","Marion","51","1550",14693,11189,3504,0,0
"G2101570","1880","Kentucky","210","Marshall","1570","Marshall","51","1570",9647,9207,440,0,0
"G2101590","1880","Kentucky","210","Martin","1590","Martin","51","1590",3057,3025,32,0,0
"G2101610","1880","Kentucky","210","Mason","1610","Mason","51","1610",20469,16077,4392,0,0
"G2101630","1880","Kentucky","210","Meade","1630","Meade","51","1630",10323,9049,1274,0,0
"G2101650","1880","Kentucky","210","Menifee","1650","Menifee","51","1650",3755,3707,48,0,0
"G2101670","1880","Kentucky","210","Mercer","1670","Mercer","51","1670",14142,10994,3148,0,0
"G2101690","1880","Kentucky","210","Metcalfe","1690","Metcalfe","51","1690",9423,8387,1036,0,0
"G2101710","1880","Kentucky","210","Monroe","1710","Monroe","51","1710",10741,10080,661,0,0
"G2101730","1880","Kentucky","210","Montgomery","1730","Montgomery","51","1730",10566,7000,3566,0,0
"G2101750","1880","Kentucky","210","Morgan","1750","Morgan","51","1750",8455,8422,33,0,0
"G2101770","1880","Kentucky","210","Muhlenberg","1770","Muhlenberg","51","1770",15098,13020,2078,0,0
"G2101790","1880","Kentucky","210","Nelson","1790","Nelson","51","1790",16609,11893,4716,0,0
"G2101810","1880","Kentucky","210","Nicholas","1810","Nicholas","51","1810",11869,10119,1750,0,0
"G2101830","1880","Kentucky","210","Ohio","1830","Ohio","51","1830",19669,18205,1464,0,0
"G2101850","1880","Kentucky","210","Oldham","1850","Oldham","51","1850",7667,5456,2211,0,0
"G2101870","1880","Kentucky","210","Owen","1870","Owen","51","1870",17401,15898,1503,0,0
"G2101890","1880","Kentucky","210","Owsley","1890","Owsley","51","1890",4942,4853,89,0,0
"G2101910","1880","Kentucky","210","Pendleton","1910","Pendleton","51","1910",16702,15922,780,0,0
"G2101930","1880","Kentucky","210","Perry","1930","Perry","51","1930",5607,5468,139,0,0
"G2101950","1880","Kentucky","210","Pike","1950","Pike","51","1950",13001,12826,174,0,1
"G2101970","1880","Kentucky","210","Powell","1970","Powell","51","1970",3639,3352,287,0,0
"G2101990","1880","Kentucky","210","Pulaski","1990","Pulaski","51","1990",21318,20122,1196,0,0
"G2102010","1880","Kentucky","210","Robertson","2010","Robertson","51","2010",5814,5531,283,0,0
"G2102030","1880","Kentucky","210","Rockcastle","2030","Rockcastle","51","2030",9670,9233,437,0,0
"G2102050","1880","Kentucky","210","Rowan","2050","Rowan","51","2050",4420,4314,106,0,0
"G2102070","1880","Kentucky","210","Russell","2070","Russell","51","2070",7591,7237,354,0,0
"G2102090","1880","Kentucky","210","Scott","2090","Scott","51","2090",14965,9963,5002,0,0
"G2102110","1880","Kentucky","210","Shelby","2110","Shelby","51","2110",16813,11258,5555,0,0
"G2102130","1880","Kentucky","210","Simpson","2130","Simpson","51","2130",10641,7844,2797,0,0
"G2102150","1880","Kentucky","210","Spencer","2150","Spencer","51","2150",7040,5414,1626,0,0
"G2102170","1880","Kentucky","210","Taylor","2170","Taylor","51","2170",9259,7360,1899,0,0
"G2102190","1880","Kentucky","210","Todd","2190","Todd","51","2190",15994,9427,6567,0,0
"G2102210","1880","Kentucky","210","Trigg","2210","Trigg","51","2210",14489,10449,4040,0,0
"G2102230","1880","Kentucky","210","Trimble","2230","Trimble","51","2230",7171,6594,577,0,0
"G2102250","1880","Kentucky","210","Union","2250","Union","51","2250",17809,14646,3163,0,0
"G2102270","1880","Kentucky","210","Warren","2270","Warren","51","2270",27531,19892,7639,0,0
"G2102290","1880","Kentucky","210","Washington","2290","Washington","51","2290",14419,11988,2430,0,1
"G2102310","1880","Kentucky","210","Wayne","2310","Wayne","51","2310",12512,11613,899,0,0
"G2102330","1880","Kentucky","210","Webster","2330","Webster","51","2330",14246,12580,1666,0,0
"G2102350","1880","Kentucky","210","Whitley","2350","Whitley","51","2350",12000,11752,237,0,11
"G2102370","1880","Kentucky","210","Wolfe","2370","Wolfe","51","2370",5638,5563,75,0,0
"G2102390","1880","Kentucky","210","Woodford","2390","Woodford","51","2390",11800,6158,5642,0,0
"G2200050","1880","Louisiana","220","Ascension","0050","Ascension","45","50",16895,5968,10855,72,0
"G2200070","1880","Louisiana","220","Assumption","0070","Assumption","45","70",17010,8938,8067,4,1
"G2200090","1880","Louisiana","220","Avoyelles","0090","Avoyelles","45","90",16747,8483,8213,15,36
"G2200130","1880","Louisiana","220","Bienville","0130","Bienville","45","130",10442,5455,4987,0,0
"G2200150","1880","Louisiana","220","Bossier","0150","Bossier","45","150",16042,3256,12786,0,0
"G2200170","1880","Louisiana","220","Caddo","0170","Caddo","45","170",26296,6921,19368,1,6
"G2200190","1880","Louisiana","220","Calcasieu","0190","Calcasieu","45","190",12484,9919,2407,0,158
"G2200210","1880","Louisiana","220","Caldwell","0210","Caldwell","45","210",5767,2870,2896,0,1
"G2200230","1880","Louisiana","220","Cameron","0230","Cameron","45","230",2416,2087,324,0,5
"G2200250","1880","Louisiana","220","Catahoula","0250","Catahoula","45","250",10277,5724,4527,0,26
"G2200270","1880","Louisiana","220","Claiborne","0270","Claiborne","45","270",18837,8541,10295,0,1
"G2200290","1880","Louisiana","220","Concordia","0290","Concordia","45","290",14914,1320,13594,0,0
"G2200310","1880","Louisiana","220","De Soto","0310","De Soto","45","310",15603,5116,10487,0,0
"G2200330","1880","Louisiana","220","East Baton Rouge","0330","East Baton Rouge","45","330",19966,7103,12863,0,0
"G2200350","1880","Louisiana","220","East Carroll","0350","East Carroll","45","350",12134,1023,11090,20,1
"G2200370","1880","Louisiana","220","East Feliciana","0370","East Feliciana","45","370",15132,4497,10635,0,0
"G2200410","1880","Louisiana","220","Franklin","0410","Franklin","45","410",6495,2701,3793,1,0
"G2200430","1880","Louisiana","220","Grant","0430","Grant","45","430",6188,3320,2862,0,6
"G2200450","1880","Louisiana","220","Iberia","0450","Iberia","45","450",16676,8100,8575,0,1
"G2200470","1880","Louisiana","220","Iberville","0470","Iberville","45","470",17544,4784,12759,1,0
"G2200490","1880","Louisiana","220","Jackson","0490","Jackson","45","490",5328,2925,2403,0,0
"G2200510","1880","Louisiana","220","Jefferson","0510","Jefferson","45","510",12166,4864,7290,6,6
"G2200550","1880","Louisiana","220","Lafayette","0550","Lafayette","45","550",13235,7694,5541,0,0
"G2200570","1880","Louisiana","220","Lafourche","0570","Lafourche","45","570",19113,11282,7806,25,0
"G2200610","1880","Louisiana","220","Lincoln","0610","Lincoln","45","610",11075,6177,4898,0,0
"G2200630","1880","Louisiana","220","Livingston","0630","Livingston","45","630",5258,4265,993,0,0
"G2200650","1880","Louisiana","220","Madison","0650","Madison","45","650",13906,1261,12645,0,0
"G2200670","1880","Louisiana","220","Morehouse","0670","Morehouse","45","670",14206,3547,10659,0,0
"G2200690","1880","Louisiana","220","Natchitoches","0690","Natchitoches","45","690",19707,7638,12020,33,16
"G2200710","1880","Louisiana","220","Orleans","0710","Orleans","45","710",216090,158367,57617,95,11
"G2200730","1880","Louisiana","220","Ouachita","0730","Ouachita","45","730",14685,4502,10180,3,0
"G2200750","1880","Louisiana","220","Plaquemines","0750","Plaquemines","45","750",11575,4254,7214,103,4
"G2200770","1880","Louisiana","220","Pointe Coupee","0770","Pointe Coupee","45","770",17785,4785,12999,0,1
"G2200790","1880","Louisiana","220","Rapides","0790","Rapides","45","790",23563,9512,13942,5,104
"G2200810","1880","Louisiana","220","Red River","0810","Red River","45","810",8573,2507,6066,0,0
"G2200830","1880","Louisiana","220","Richland","0830","Richland","45","830",8440,3161,5279,0,0
"G2200850","1880","Louisiana","220","Sabine","0850","Sabine","45","850",7344,5486,1847,0,11
"G2200870","1880","Louisiana","220","St Bernard","0870","St Bernard","45","870",4405,2104,2288,13,0
"G2200890","1880","Louisiana","220","St Charles","0890","St Charles","45","890",7161,1401,5746,14,0
"G2200910","1880","Louisiana","220","St Helena","0910","St Helena","45","910",7504,3328,4176,0,0
"G2200930","1880","Louisiana","220","St James","0930","St James","45","930",14714,4850,9862,2,0
"G2200950","1880","Louisiana","220","St John The Baptist","0950","St John The Baptist","45","950",9686,3855,5792,39,0
"G2200970","1880","Louisiana","220","St Landry","0970","St Landry","45","970",40004,20473,19399,0,132
"G2200990","1880","Louisiana","220","St Martin","0990","St Martin","45","990",12663,5783,6876,0,4
"G2201010","1880","Louisiana","220","St Mary","1010","St Mary","45","1010",19891,6717,13115,10,49
"G2201030","1880","Louisiana","220","St Tammany","1030","St Tammany","45","1030",6887,4258,2595,0,34
"G2201050","1880","Louisiana","220","Tangipahoa","1050","Tangipahoa","45","1050",9638,5608,4014,1,15
"G2201070","1880","Louisiana","220","Tensas","1070","Tensas","45","1070",17815,1571,16237,6,1
"G2201090","1880","Louisiana","220","Terrebonne","1090","Terrebonne","45","1090",17957,8613,9111,20,213
"G2201110","1880","Louisiana","220","Union","1110","Union","45","1110",13526,8014,5512,0,0
"G2201130","1880","Louisiana","220","Vermilion","1130","Vermillion","45","1130",8728,6771,1957,0,0
"G2201150","1880","Louisiana","220","Vernon","1150","Vernon","45","1150",5160,4783,377,0,0
"G2201170","1880","Louisiana","220","Washington","1170","Washington","45","1170",5190,3475,1712,0,3
"G2201190","1880","Louisiana","220","Webster","1190","Webster","45","1190",10005,4322,5683,0,0
"G2201210","1880","Louisiana","220","West Baton Rouge","1210","West Baton Rouge","45","1210",7667,2252,5415,0,0
"G2201230","1880","Louisiana","220","West Carroll","1230","West Carroll","45","1230",2776,1339,1437,0,0
"G2201250","1880","Louisiana","220","West Feliciana","1250","West Feliciana","45","1250",12809,2287,10522,0,0
"G2201270","1880","Louisiana","220","Winn","1270","Winn","45","1270",5846,4797,1047,0,2
"G2300010","1880","Maine","230","Androscoggin","0010","Androscoggin","2","10",45042,44967,75,0,0
"G2300030","1880","Maine","230","Aroostook","0030","Aroostook","2","30",41700,41649,40,0,11
"G2300050","1880","Maine","230","Cumberland","0050","Cumberland","2","50",86359,85823,518,8,10
"G2300070","1880","Maine","230","Franklin","0070","Franklin","2","70",18180,18171,9,0,0
"G2300090","1880","Maine","230","Hancock","0090","Hancock","2","90",38129,38093,36,0,0
"G2300110","1880","Maine","230","Kennebec","0110","Kennebec","2","110",53058,52929,129,0,0
"G2300130","1880","Maine","230","Knox","0130","Knox","2","130",32863,32745,117,0,1
"G2300150","1880","Maine","230","Lincoln","0150","Lincoln","2","150",24821,24775,40,0,6
"G2300170","1880","Maine","230","Oxford","0170","Oxford","2","170",32627,32612,15,0,0
"G2300190","1880","Maine","230","Penobscot","0190","Penobscot","2","190",70476,69971,109,0,396
"G2300210","1880","Maine","230","Piscataquis","0210","Piscataquis","2","210",14872,14818,7,0,47
"G2300230","1880","Maine","230","Sagadahoc","0230","Sagadahoc","2","230",19272,19132,140,0,0
"G2300250","1880","Maine","230","Somerset","0250","Somerset","2","250",32333,32318,7,0,8
"G2300270","1880","Maine","230","Waldo","0270","Waldo","2","270",32463,32439,24,0,0
"G2300290","1880","Maine","230","Washington","0290","Washington","2","290",44484,44207,131,0,146
"G2300310","1880","Maine","230","York","0310","York","2","310",62257,62203,54,0,0
"G2400010","1880","Maryland","240","Allegany","0010","Allegany","52","10",38012,36463,1549,0,0
"G2400030","1880","Maryland","240","Anne Arundel","0030","Anne Arundel","52","30",28526,14649,13877,0,0
"G2400050","1880","Maryland","240","Baltimore","0050","Baltimore","52","50",83336,72766,10565,0,5
"G2400090","1880","Maryland","240","Calvert","0090","Calvert","52","70",10538,4842,5696,0,0
"G2400110","1880","Maryland","240","Caroline","0110","Caroline","52","90",13766,9600,4166,0,0
"G2400130","1880","Maryland","240","Carroll","0130","Carroll","52","110",30992,28706,2286,0,0
"G2400150","1880","Maryland","240","Cecil","0150","Cecil","52","130",27108,22644,4464,0,0
"G2400170","1880","Maryland","240","Charles","0170","Charles","52","150",18548,7700,10848,0,0
"G2400190","1880","Maryland","240","Dorchester","0190","Dorchester","52","170",23110,14634,8476,0,0
"G2400210","1880","Maryland","240","Frederick","0210","Frederick","52","190",50482,42962,7520,0,0
"G2400230","1880","Maryland","240","Garrett","0230","Garrett","52","210",12175,12063,112,0,0
"G2400250","1880","Maryland","240","Harford","0250","Harford","52","230",28042,21385,6657,0,0
"G2400270","1880","Maryland","240","Howard","0270","Howard","52","250",16140,11741,4399,0,0
"G2400290","1880","Maryland","240","Kent","0290","Kent","52","270",17605,10400,7205,0,0
"G2400310","1880","Maryland","240","Montgomery","0310","Montgomery","52","290",24759,15608,9150,0,1
"G2400330","1880","Maryland","240","Prince Georges","0330","Prince Georges","52","310",26451,13965,12486,0,0
"G2400350","1880","Maryland","240","Queen Anne's","0350","Queen Anne's","52","330",19257,12067,7189,1,0
"G2400370","1880","Maryland","240","St Mary's","0370","St Mary's","52","370",16934,8244,8690,0,0
"G2400390","1880","Maryland","240","Somerset","0390","Somerset","52","350",21668,12974,8694,0,0
"G2400410","1880","Maryland","240","Talbot","0410","Talbot","52","390",19065,11736,7329,0,0
"G2400430","1880","Maryland","240","Washington","0430","Washington","52","410",38561,35495,3066,0,0
"G2400450","1880","Maryland","240","Wicomico","0450","Wicomico","52","430",18016,12943,5073,0,0
"G2400470","1880","Maryland","240","Worcester","0470","Worcester","52","450",19539,12522,7017,0,0
"G2405100","1880","Maryland","240","Baltimore City","5100","Baltimore City","52","5100",332313,278584,53716,4,9
"G2500010","1880","Massachusetts","250","Barnstable","0010","Barnstable","3","10",31897,31377,420,0,100
"G2500030","1880","Massachusetts","250","Berkshire","0030","Berkshire","3","30",69032,67696,1315,21,0
"G2500050","1880","Massachusetts","250","Bristol","0050","Bristol","3","50",139040,136828,2175,1,36
"G2500070","1880","Massachusetts","250","Dukes","0070","Dukes","3","70",4300,3954,275,0,71
"G2500090","1880","Massachusetts","250","Essex","0090","Essex","3","90",244535,243097,1410,20,8
"G2500110","1880","Massachusetts","250","Franklin","0110","Franklin","3","110",36001,35923,73,2,3
"G2500130","1880","Massachusetts","250","Hampden","0130","Hampden","3","130",104142,103020,1103,10,9
"G2500150","1880","Massachusetts","250","Hampshire","0150","Hampshire","3","150",47232,46930,280,21,1
"G2500170","1880","Massachusetts","250","Middlesex","0170","Middlesex","3","170",317830,315133,2658,26,13
"G2500190","1880","Massachusetts","250","Nantucket","0190","Nantucket","3","190",3727,3651,76,0,0
"G2500210","1880","Massachusetts","250","Norfolk","0210","Norfolk","3","210",96507,95918,568,0,21
"G2500230","1880","Massachusetts","250","Plymouth","0230","Plymouth","3","230",74018,73441,534,0,43
"G2500250","1880","Massachusetts","250","Suffolk","0250","Suffolk","3","250",387927,381362,6412,134,19
"G2500270","1880","Massachusetts","250","Worcester","0270","Worcester","3","270",226897,225452,1398,2,45
"G2600010","1880","Michigan","260","Alcona","0010","Alcona","23","10",3107,3079,0,0,28
"G2600050","1880","Michigan","260","Allegan","0050","Allegan","23","50",37815,37268,427,0,120
"G2600070","1880","Michigan","260","Alpena","0070","Alpena","23","70",8789,8763,14,0,12
"G2600090","1880","Michigan","260","Antrim","0090","Antrim","23","90",5237,5113,5,0,119
"G2600130","1880","Michigan","260","Baraga","0130","Baraga","23","130",1804,1268,8,0,528
