GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AWS001,AWT001,AWU001,AWW001,AWW002,AWW003,AWW004
"G3801010","1900","North Dakota","380","Ward","1010","Ward","36","1010",7961,330847,71200,1377470,315480,179250,1244651
"G3801030","1900","North Dakota","380","Wells","1030","Wells","36","1030",8310,470004,291201,4575820,591860,478520,1042140
"G3801050","1900","North Dakota","380","Williams","1050","Williams","36","1050",1530,32593,15036,171950,78480,26850,403300
"G3809015","1900","North Dakota","380","Devils Lake Indian Reservation","9015","Devils Lake Indian Reservation","36","205",0,49416,8560,117230,27410,24140,33171
"G3809035","1900","North Dakota","380","Fort Berthold Indian Reservation","9035","Fort Berthold Indian Reservation","36","305",0,61273,12652,69010,59550,37420,175496
"G3809055","1900","North Dakota","380","Standing Rock Indian Reservation","9055","Standing Rock Indian Reservation","36","875",2208,35571,14430,53450,96040,45690,554543
"G3809075","1900","North Dakota","380","Turtle Mountain Indian Reservation","9075","Turtle Mountain Indian Reservation","36","975",0,2721,1675,15380,670,100,13000
"G3900010","1900","Ohio","390","Adams","0010","Adams","24","10",26328,325125,212928,4009020,1323710,263270,1054169
"G3900030","1900","Ohio","390","Allen","0030","Allen","24","30",47976,245283,196465,9415270,2451660,416820,1469218
"G3900050","1900","Ohio","390","Ashland","0050","Ashland","24","50",21184,254689,202677,7733720,2503140,413070,1363933
"G3900070","1900","Ohio","390","Ashtabula","0070","Ashtabula","24","70",51448,416963,244013,9131730,4127170,595660,1898780
"G3900090","1900","Ohio","390","Athens","0090","Athens","24","90",38730,297166,229399,5832510,1500660,258300,1167917
"G3900110","1900","Ohio","390","Auglaize","0110","Auglaize","24","110",31192,240507,187924,8849140,2079860,405000,1256092
"G3900130","1900","Ohio","390","Belmont","0130","Belmont","24","130",60875,327450,267625,8554890,2456180,363810,1589308
"G3900150","1900","Ohio","390","Brown","0150","Brown","24","150",28237,309036,265741,7229090,2117980,349080,1372780
"G3900170","1900","Ohio","390","Butler","0170","Butler","24","170",56870,280331,226347,11249330,2698760,396570,1264902
"G3900190","1900","Ohio","390","Carroll","0190","Carroll","24","190",16811,243060,199557,5527290,1560310,300230,1227501
"G3900210","1900","Ohio","390","Champaign","0210","Champaign","24","210",26642,269021,218543,10045330,2207470,375210,1544148
"G3900230","1900","Ohio","390","Clark","0230","Clark","24","230",58939,240903,198857,12105310,2900000,410670,1514474
"G3900250","1900","Ohio","390","Clermont","0250","Clermont","24","250",31610,274880,233432,5955640,2284700,336770,1108019
"G3900270","1900","Ohio","390","Clinton","0270","Clinton","24","270",24202,257164,225576,10000980,2020300,312880,1510758
"G3900290","1900","Ohio","390","Columbiana","0290","Columbiana","24","290",68590,315943,244869,9348800,3659320,528330,1715503
"G3900310","1900","Ohio","390","Coshocton","0310","Coshocton","24","310",29337,347240,279856,8300500,2139270,342330,1640822
"G3900330","1900","Ohio","390","Crawford","0330","Crawford","24","330",33915,248831,202540,10201910,2654300,493410,1582371
"G3900350","1900","Ohio","390","Cuyahoga","0350","Cuyahoga","24","350",439120,237507,154080,23596300,4982740,554220,1294671
"G3900370","1900","Ohio","390","Darke","0370","Darke","24","370",42532,370382,311867,15202920,3911070,857020,2036420
"G3900390","1900","Ohio","390","Defiance","0390","Defiance","24","390",26387,244798,176546,8025050,2229460,441190,1226720
"G3900410","1900","Ohio","390","Delaware","0410","Delaware","24","410",26401,282396,234482,9148000,2156560,345780,1716274
"G3900430","1900","Ohio","390","Erie","0430","Erie","24","430",37650,148416,123140,7222170,2321550,273590,730686
"G3900450","1900","Ohio","390","Fairfield","0450","Fairfield","24","450",34259,308629,266174,11586210,2647480,482020,1835177
"G3900470","1900","Ohio","390","Fayette","0470","Fayette","24","470",21725,248198,225576,11622110,1954120,322440,1555540
"G3900490","1900","Ohio","390","Franklin","0490","Franklin","24","490",164460,310053,274495,21958520,3462750,557280,1921779
"G3900510","1900","Ohio","390","Fulton","0510","Fulton","24","510",22801,247129,195741,9551240,2767160,458950,1539706
"G3900530","1900","Ohio","390","Gallia","0530","Gallia","24","530",27918,279420,226422,3958080,1279680,318540,925520
"G3900550","1900","Ohio","390","Geauga","0550","Geauga","24","550",14744,246801,136704,6373590,2148380,377470,1280126
"G3900570","1900","Ohio","390","Greene","0570","Greene","24","570",31613,256172,214388,10929480,2763040,395310,1627545
"G3900590","1900","Ohio","390","Guernsey","0590","Guernsey","24","590",34425,323993,265374,6175060,1605350,411340,1471284
"G3900610","1900","Ohio","390","Hamilton","0610","Hamilton","24","610",409479,203938,159773,13714030,4783350,700820,1350191
"G3900630","1900","Ohio","390","Hancock","0630","Hancock","24","630",41993,322267,258375,13122410,2950250,525250,1829994
"G3900650","1900","Ohio","390","Hardin","0650","Hardin","24","650",31187,290992,233864,10495510,2120820,435740,1660048
"G3900670","1900","Ohio","390","Harrison","0670","Harrison","24","670",20486,247933,208073,6177440,1766680,260410,1397261
"G3900690","1900","Ohio","390","Henry","0690","Henry","24","690",27282,253549,204054,11317590,2420400,510840,1446794
"G3900710","1900","Ohio","390","Highland","0710","Highland","24","710",30982,363892,306669,8518110,2073740,370170,1789347
"G3900730","1900","Ohio","390","Hocking","0730","Hocking","24","730",24398,244206,179609,3123720,642390,254620,752476
"G3900750","1900","Ohio","390","Holmes","0750","Holmes","24","750",19511,253357,196201,7896410,2176810,391720,1490961
"G3900770","1900","Ohio","390","Huron","0770","Huron","24","770",32330,300163,237093,10048390,2890240,455140,1537715
"G3900790","1900","Ohio","390","Jackson","0790","Jackson","24","790",34248,234173,184057,2794460,844430,147570,710536
"G3900810","1900","Ohio","390","Jefferson","0810","Jefferson","24","810",44357,246989,173347,6034470,1942440,283420,1222152
"G3900830","1900","Ohio","390","Knox","0830","Knox","24","830",27768,326049,267660,9245540,2171450,368660,1750432
"G3900850","1900","Ohio","390","Lake","0850","Lake","24","850",21680,132214,94812,6904160,2676210,270130,643630
"G3900870","1900","Ohio","390","Lawrence","0870","Lawrence","24","870",39534,209915,142835,3069330,1009000,171050,663257
"G3900890","1900","Ohio","390","Licking","0890","Licking","24","890",47070,417030,353412,12519460,3124010,533500,2296639
"G3900910","1900","Ohio","390","Logan","0910","Logan","24","910",30420,289777,226557,8809190,2022260,384870,1678205
"G3900930","1900","Ohio","390","Lorain","0930","Lorain","24","930",54857,296128,222680,11436270,3891950,533090,1677205
"G3900950","1900","Ohio","390","Lucas","0950","Lucas","24","950",153559,167133,131098,10965260,2575410,441380,991712
"G3900970","1900","Ohio","390","Madison","0970","Madison","24","970",20590,294353,256006,12805960,1764270,330280,1794049
"G3900990","1900","Ohio","390","Mahoning","0990","Mahoning","24","990",70134,247976,175213,7918500,2977590,401200,1428848
"G3901010","1900","Ohio","390","Marion","1010","Marion","24","1010",28678,241191,206505,9248090,1869210,279850,1541349
"G3901030","1900","Ohio","390","Medina","1030","Medina","24","1030",21958,255708,192662,8054480,3109660,472240,1474145
"G3901050","1900","Ohio","390","Meigs","1050","Meigs","24","1050",28620,261153,204486,4152650,1156040,224070,904523
"G3901070","1900","Ohio","390","Mercer","1070","Mercer","24","1070",28021,274909,217017,9174370,2481710,503420,1465589
"G3901090","1900","Ohio","390","Miami","1090","Miami","24","1090",43105,249411,219112,11565540,2977950,540600,1204517
"G3901110","1900","Ohio","390","Monroe","1110","Monroe","24","1110",27031,281464,214561,5550610,1727220,297150,1084647
"G3901130","1900","Ohio","390","Montgomery","1130","Montgomery","24","1130",130146,280938,234828,15019940,4872730,765800,1653719
"G3901150","1900","Ohio","390","Morgan","1150","Morgan","24","1150",17905,260760,212822,4938910,1528140,268370,1204791
"G3901170","1900","Ohio","390","Morrow","1170","Morrow","24","1170",17879,248403,194642,7269400,2108610,324720,1546776
"G3901190","1900","Ohio","390","Muskingum","1190","Muskingum","24","1190",53185,405481,333865,8114160,2376030,427970,1748390
"G3901210","1900","Ohio","390","Noble","1210","Noble","24","1210",19466,248495,214315,5305510,1400170,259030,1219180
"G3901230","1900","Ohio","390","Ottawa","1230","Ottawa","24","1230",22213,158472,121318,8844480,2518240,408120,816656
"G3901250","1900","Ohio","390","Paulding","1250","Paulding","24","1250",27528,248303,189058,7743670,1765460,344800,1251993
"G3901270","1900","Ohio","390","Perry","1270","Perry","24","1270",31841,227242,182188,4694000,1387610,283600,1049027
"G3901290","1900","Ohio","390","Pickaway","1290","Pickaway","24","1290",27016,309642,257140,14374900,2398380,379150,1969272
"G3901310","1900","Ohio","390","Pike","1310","Pike","24","1310",18172,243016,144498,2900460,641990,163740,586333
"G3901330","1900","Ohio","390","Portage","1330","Portage","24","1330",29246,304162,209145,9316710,3731100,510670,1543428
"G3901350","1900","Ohio","390","Preble","1350","Preble","24","1350",23713,264537,215457,10219230,2598170,493550,1449545
"G3901370","1900","Ohio","390","Putnam","1370","Putnam","24","1370",32525,290553,234066,11986090,2600900,543370,1621507
"G3901390","1900","Ohio","390","Richland","1390","Richland","24","1390",44289,304243,239351,9475570,2649690,472770,1663419
"G3901410","1900","Ohio","390","Ross","1410","Ross","24","1410",40940,405198,307181,11541300,1925010,379620,1578754
"G3901430","1900","Ohio","390","Sandusky","1430","Sandusky","24","1430",34311,247243,198982,13295920,3926760,556140,1470783
"G3901450","1900","Ohio","390","Scioto","1450","Scioto","24","1450",40981,283950,184795,3796840,935680,230120,656916
"G3901470","1900","Ohio","390","Seneca","1470","Seneca","24","1470",41163,327485,254534,13902250,4062320,676160,2014260
"G3901490","1900","Ohio","390","Shelby","1490","Shelby","24","1490",24625,251793,202356,8181670,1963110,324870,1128993
"G3901510","1900","Ohio","390","Stark","1510","Stark","24","1510",94747,342290,281064,14619270,5323100,659310,1905043
"G3901530","1900","Ohio","390","Summit","1530","Summit","24","1530",71715,238816,162020,10361140,3364820,403200,1402483
"G3901550","1900","Ohio","390","Trumbull","1550","Trumbull","24","1550",46591,377552,240147,9865700,4064820,525470,2067342
"G3901570","1900","Ohio","390","Tuscarawas","1570","Tuscarawas","24","1570",53751,339786,275206,9358350,2954500,428260,1583309
"G3901590","1900","Ohio","390","Union","1590","Union","24","1590",22342,275958,227534,9518240,1947250,357860,1738692
"G3901610","1900","Ohio","390","Van Wert","1610","Van Wert","24","1610",30394,256014,211556,9831640,2194540,499240,1467591
"G3901630","1900","Ohio","390","Vinton","1630","Vinton","24","1630",15330,226474,145559,2323650,566220,230010,624248
"G3901650","1900","Ohio","390","Warren","1650","Warren","24","1650",25584,250003,210557,9002870,2681570,287810,1337997
"G3901670","1900","Ohio","390","Washington","1670","Washington","24","1670",48245,374694,280691,7637600,2271580,463370,1444574
"G3901690","1900","Ohio","390","Wayne","1690","Wayne","24","1690",37870,338149,272280,13526030,4775510,754300,2020606
"G3901710","1900","Ohio","390","Williams","1710","Williams","24","1710",24953,253228,195074,8408650,2427550,430180,1426218
"G3901730","1900","Ohio","390","Wood","1730","Wood","24","1730",51555,367527,296928,18970210,4389810,724230,2123450
"G3901750","1900","Ohio","390","Wyandot","1750","Wyandot","24","1750",21125,248222,208246,9318210,2040480,334590,1410956
"G4050015","1900","Oklahoma Territory","405","Beaver","0015","Beaver","53","70",3051,574800,125442,1028460,206440,83575,3050184
"G4050035","1900","Oklahoma Territory","405","Blaine","0035","Blaine","53","110",10658,375703,167244,2806310,304330,202580,943206
"G4050055","1900","Oklahoma Territory","405","Canadian","0055","Canadian","53","170",15981,519335,370193,6008670,833010,345120,1513768
"G4050075","1900","Oklahoma Territory","405","Cleveland","0075","Cleveland","53","270",16388,309571,171597,3184910,570740,210110,953151
"G4050095","1900","Oklahoma Territory","405","Custer","0095","Custer","53","390",12264,455815,144611,2990090,309190,155870,1350573
"G4050115","1900","Oklahoma Territory","405","Day","0115","Day","53","395",2173,107154,20586,340600,60220,29180,923076
"G4050155","1900","Oklahoma Territory","405","Dewey","0155","Dewey","53","430",8819,343213,84400,1902260,210420,101570,1049271
"G4050175","1900","Oklahoma Territory","405","Garfield","0175","Garfield","53","470",22076,645844,424169,8001155,1120600,552390,2063919
"G4050195","1900","Oklahoma Territory","405","Grant","0195","Grant","53","530",17273,605554,425901,6718600,814490,470140,2062688
"G4050215","1900","Oklahoma Territory","405","Greer","0215","Greer","53","550",17922,912804,189582,3272440,392920,196950,2501594
"G4050235","1900","Oklahoma Territory","405","Kay","0235","Kay","53","710",22530,480453,349281,8729570,1203570,531160,1988482
"G4050255","1900","Oklahoma Territory","405","Kingfisher","0255","Kingfisher","53","730",18501,515410,308505,5614210,915060,443340,1622071
"G4050275","1900","Oklahoma Territory","405","Lincoln","0275","Lincoln","53","810",27007,578387,270479,5029510,682890,320170,1548883
"G4050295","1900","Oklahoma Territory","405","Logan","0295","Logan","53","830",26563,464774,254899,5103470,867450,347850,1324314
"G4050315","1900","Oklahoma Territory","405","Noble","0315","Noble","53","1030",14015,347613,210054,4412930,450000,275560,1502538
"G4050335","1900","Oklahoma Territory","405","Oklahoma","0335","Oklahoma","53","1090",25915,451582,249768,5318820,819920,345180,1224599
"G4050355","1900","Oklahoma Territory","405","Pawnee","0355","Pawnee","53","1170",12366,414768,131415,3109290,296400,166070,2002491
"G4050375","1900","Oklahoma Territory","405","Payne","0375","Payne","53","1190",20909,437021,267035,4591350,618490,237070,1403125
"G4050395","1900","Oklahoma Territory","405","Pottowatomie","0395","Pottowatomie","53","1250",26412,338887,164744,3214170,466400,231360,1205074
"G4050415","1900","Oklahoma Territory","405","Roger Mills","0415","Roger Mills","53","1290",6190,267986,44273,970830,108250,62820,1253212
