GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOS001,AOS002,AOD001,AOD002,AOD003,AOH001,AOH002,AOH003,AOH004,AOH005,AOH006,AOH007,AOH008,AOH009,AOH010,AOH011,AOH012,AOH013,AOH014,AOH015,AOH016,AOH017,AOH018,AOH019,AOH020,AOH021,AOH022,AOH023,AOH024,AOH025,AOH026,AOH027,AOH028,AOH029,AOH030,AOH031,AOH032,AOH033,AOH034,AOH035,AOH036,AOH037,AOH038
"G4200070","1880","Pennsylvania","420","Beaver","0070","Beaver","14","70",186959,64733,12596010,392870,1096575,399075,394144,1104424,30,3164,15270,531857,470294,18209,201823,0,5,515,0,0,0,0,0,772,472,814,31079,1085,565,537125,20679,539,0,2627,192043,496,8436,80465,399075,0,4437,39,532
"G4200090","1880","Pennsylvania","420","Bedford","0090","Bedford","14","90",252659,229358,9975164,411882,1008543,65192,10933,684213,860,3064,67627,876451,288768,95277,304108,0,32,9,1191,0,0,0,0,0,33807,3364,23325,4220,1267,424364,21625,805,0,2793,170424,2454,59170,16868,65192,0,4274,6,905
"G4200110","1880","Pennsylvania","420","Berks","0110","Berks","14","110",405288,82895,36989272,1365615,2859533,14373,1017078,2919960,39338,1824,11476,1586896,1207657,431721,737125,0,18,813,150,0,0,0,0,400,10,0,99985,2127,1399,1765144,15817,671,0,240027,448259,2313,51373,2823,14373,0,7008,68,498
"G4200130","1880","Pennsylvania","420","Blair","0130","Blair","14","130",128068,64295,8895772,268655,592581,35499,141316,409690,124,20986,14959,474297,143068,39167,272296,0,63,924,5,0,0,0,0,13,4084,306,12876,3056,327,222402,5900,262,0,0,142626,329,23452,7843,35499,0,705,33,252
"G4200150","1880","Pennsylvania","420","Bradford","0150","Bradford","14","150",477416,173595,22916556,907879,2787529,168590,469112,4824656,19264,29104,424168,721662,1365814,36891,217344,0,34,549,380,0,0,0,0,26,150660,3940,117518,833,1061,668671,108821,4724,0,173142,543826,0,140035,40370,168590,0,2992,187,2827
"G4200170","1880","Pennsylvania","420","Bucks","0170","Bucks","14","170",324763,44387,36151960,1984466,3018125,22523,2307554,3892430,11859,547,10016,1860186,1208369,159899,520870,0,49,1087,260,0,0,0,0,0,22,0,119683,2244,1444,1526924,6424,590,0,1160970,578401,2026,47462,5228,22523,0,18944,37,865
"G4200190","1880","Pennsylvania","420","Butler","0190","Butler","14","190",341459,144136,20644144,784767,1893307,240897,72339,1929790,1143,612,150508,773333,1095612,117627,192843,0,4,1,150,0,0,0,0,390,725,457,49623,2845,1772,905036,54681,1253,0,4224,473513,223,31794,56669,240897,529,210,30,3908
"G4200210","1880","Pennsylvania","420","Cambria","0210","Cambria","14","210",148050,163299,6213058,272261,653360,55633,66007,541967,3325,4661,50022,336113,346563,33370,117099,0,22,9,111,0,0,0,0,0,61183,11021,20554,723,831,255754,8647,486,0,2454,169134,86,47128,14725,55633,613,21,18,3470
"G4200230","1880","Pennsylvania","420","Cameron","0230","Cameron","14","230",9786,29460,609820,22395,78786,3788,13566,67542,76,0,5766,26559,18672,1281,7536,0,0,0,0,0,0,0,0,0,0,0,2977,0,2,26313,6525,78,0,6550,28126,0,21907,983,3788,0,150,29,245
"G4200250","1880","Pennsylvania","420","Carbon","0250","Carbon","14","250",39603,52679,2487175,129823,235061,1024,167504,181516,1646,0,20740,78406,70560,41200,12778,0,5,334,0,0,0,0,0,0,0,0,7225,439,88,151964,3061,156,0,0,93029,154,8601,241,1024,0,2215,26,83
"G4200270","1880","Pennsylvania","420","Centre","0270","Centre","14","270",189080,120888,12634448,465253,951627,62828,11443,629366,515,28345,32688,898185,250351,41884,389804,0,9,1075,5,0,0,0,0,4,0,127,23091,6543,554,414701,11693,411,0,27733,195828,403,84446,14547,62828,0,1913,12,472
"G4200290","1880","Pennsylvania","420","Chester","0290","Chester","14","290",401714,66268,39217512,1620567,3566921,81853,5758814,4246655,11296,871,5067,1964532,1137089,19694,775312,0,11,42,0,0,0,0,0,1169,393,0,126179,2067,2716,1174630,14503,569,0,633632,408176,7791,33440,15149,81853,0,6167,802,253
"G4200310","1880","Pennsylvania","420","Clarion","0310","Clarion","14","310",181818,106740,10375428,359898,962771,65596,28651,780292,604,265,77538,459435,645134,53839,121833,0,0,0,0,0,0,0,0,13,465,132,25347,2698,1404,323450,18962,568,0,454,208551,0,18979,16824,65596,0,89,0,1307
"G4200330","1880","Pennsylvania","420","Clearfield","0330","Clearfield","14","330",144419,159335,8088943,319271,918773,58136,123094,686832,407,812,88038,645199,352288,50658,141737,0,13,45,0,0,0,0,0,7,1909,653,17753,1361,818,343624,15922,447,0,490,160402,50,180568,14883,58136,0,476,22,1333
"G4200350","1880","Pennsylvania","420","Clinton","0350","Clinton","14","350",66443,61889,5304751,199249,400100,14422,47587,297485,400,6943,33942,341735,157565,15151,142879,0,1,391,0,0,0,0,0,0,37,7,9483,3281,112,170956,9392,540,0,993401,118013,193,25885,3223,14422,0,605,0,346
"G4200370","1880","Pennsylvania","420","Columbia","0370","Columbia","14","370",157570,61808,7893876,422436,799996,25098,33091,583814,870,253,118536,595540,337628,78349,193865,0,15,198,250,0,0,0,0,0,3941,86,21811,3481,489,364666,25923,702,0,3196,287925,615,43497,5039,25098,0,3902,49,231
"G4200390","1880","Pennsylvania","420","Crawford","0390","Crawford","14","390",394056,184192,21200940,885784,2860573,270535,4510397,2197574,41841,3027,128807,829369,1128674,6227,232149,0,2084,311,0,0,0,0,0,94,185226,15495,125767,1135,1177,766342,47497,1511,0,3297,428650,75,237930,57501,270535,0,2000,166,1510
"G4200410","1880","Pennsylvania","420","Cumberland","0410","Cumberland","14","410",232093,45075,19776980,727411,1358224,53816,121619,960516,2352,2553,1242,1219107,937166,33055,834517,0,5,1956,30,0,0,0,0,0,0,0,52284,3789,449,692574,17377,233,0,448118,144418,9510,27918,8772,53816,0,6507,0,137
"G4200430","1880","Pennsylvania","420","Dauphin","0430","Dauphin","14","430",187143,48329,15974916,560200,1083376,12078,375975,889487,6059,182,6584,877155,607302,56414,444082,0,4,74,0,0,0,0,0,94,0,0,39159,5067,1918,573075,9415,484,0,614362,209980,12185,23501,2418,12078,0,7334,11,136
"G4200450","1880","Pennsylvania","420","Delaware","0450","Delaware","14","450",95327,12023,18437510,545091,1228347,9546,3412439,1428084,79045,160,103,516633,154659,7818,140140,0,0,0,0,0,0,0,0,0,0,0,33565,130,132,366791,7512,173,0,12347,280833,340,5338,1629,9546,0,298,66,248
"G4200470","1880","Pennsylvania","420","Elk","0470","Elk","14","470",30190,61688,1450588,54215,168512,7813,958,147849,2825,415,7352,34697,75077,6992,11556,0,0,0,0,0,0,0,0,0,1746,644,7846,16,37,54555,4055,92,0,1347,63601,0,9765,1973,7813,0,0,69,247
"G4200490","1880","Pennsylvania","420","Erie","0490","Erie","14","490",301669,127285,21613612,941725,2209900,158116,1893631,2201141,72796,195645,52955,713749,657179,4876,256224,0,0,0,0,0,0,0,0,0,185988,10766,100195,4245,1567,641343,20219,850,0,2730,502400,954,184580,33411,158116,3048,964,760,2147
"G4200510","1880","Pennsylvania","420","Fayette","0510","Fayette","14","510",286606,147856,20270434,425540,1439679,298041,38235,822359,4296,164,31380,920889,405442,8549,381810,0,26,3095,649,0,0,0,0,11675,50080,9244,25887,1103,1305,501106,27068,572,0,5575,152260,4227,32185,58472,298041,547,14504,68,1266
"G4200530","1880","Pennsylvania","420","Forest","0530","Forest","14","530",15573,24714,603490,31158,83930,6671,20,78961,240,0,13569,27871,48672,4039,7261,0,1,1,30,0,0,0,0,0,23,288,3347,58,35,22103,3010,104,0,283,27901,0,9689,1770,6671,0,0,0,40
"G4200550","1880","Pennsylvania","420","Franklin","0550","Franklin","14","550",280302,100393,19542672,733440,1449548,70072,48222,1031095,4779,1157,5889,1308923,540336,59046,1033824,0,7,5928,0,0,0,0,0,72,447,8,59687,7687,687,698140,30092,461,0,68005,154127,10482,62962,11672,70072,0,5394,24,159
"G4200570","1880","Pennsylvania","420","Fulton","0570","Fulton","14","570",95890,103191,2486621,116880,335089,26900,10,211501,40,0,28022,243644,87976,26695,87560,0,51,2,541,0,0,0,0,108,594,90,9199,834,936,195415,8938,319,0,3172,51026,2751,25402,6591,26900,0,1942,0,358
"G4200590","1880","Pennsylvania","420","Greene","0590","Greene","14","590",271049,89797,13748658,282346,1552192,799309,3042,894526,4008,535,11316,1083255,326934,6417,317890,0,0,18,0,0,0,0,190,27667,10906,2627,17917,18,1714,603478,24195,526,0,7333,57198,2353,38941,158372,799309,517,9780,30,1280
"G4200610","1880","Pennsylvania","420","Huntingdon","0610","Huntingdon","14","610",201699,186628,8936462,346364,902011,70346,14466,538975,504,4196,31133,759237,230769,53317,353934,0,0,0,0,0,0,0,0,227,1320,365,23994,4261,1061,406309,14215,448,0,14045,167284,1740,43484,16373,70346,0,4855,0,416
"G4200630","1880","Pennsylvania","420","Indiana","0630","Indiana","14","630",312321,144774,13553842,508432,1628583,246022,44578,1209398,1877,352,109159,914695,775383,77166,309752,0,55,14,268,0,0,0,0,473,4538,1106,32143,3528,2216,670369,21330,816,0,10181,184460,92,33681,61732,246022,0,1816,0,2027
"G4200650","1880","Pennsylvania","420","Jefferson","0650","Jefferson","14","650",154636,126193,7311371,266692,747162,71824,31050,669788,731,0,78401,341031,452435,59157,113361,0,28,1356,2,0,0,0,0,0,3689,1703,19468,2427,1230,295122,14039,340,0,1378,156217,0,84809,17082,71824,0,47,24,1315
"G4200670","1880","Pennsylvania","420","Juniata","0670","Juniata","14","670",103002,83998,6314374,220447,528363,30208,49707,344863,954,296,13118,446004,239371,12884,232687,0,41,0,55,0,0,0,0,0,331,84,18632,4767,529,352021,8778,417,0,80609,101762,3053,27092,7132,30208,0,1643,7,216
"G4200690","1880","Pennsylvania","420","Lackawanna","0690","Lackawanna","14","690",89768,71510,6343348,240164,626871,27944,363213,697819,21288,612,68650,140314,237107,29325,14047,0,0,9,0,0,0,0,0,0,11749,2541,31242,76,89,161799,14737,658,0,563,270034,80,21952,6451,27944,0,0,345,410
"G4200710","1880","Pennsylvania","420","Lancaster","0710","Lancaster","14","710",490922,65392,69004920,2210393,4605945,38354,371558,3381046,100991,967,5281,3293292,1412694,77818,1929767,0,0,6580,0,0,0,0,0,336,0,0,117059,4299,1629,1911126,40949,974,0,23946326,345375,47555,35083,7064,38354,0,11921,51,472
"G4200730","1880","Pennsylvania","420","Lawrence","0730","Lawrence","14","730",162521,47026,12040772,316495,1185235,342730,128187,921820,240,1853,34939,609540,538362,6655,280046,0,0,0,0,0,0,0,0,356,824,1809,33048,1432,224,348062,17823,648,0,1080,115495,101,16318,72826,342730,0,12095,16,236
"G4200750","1880","Pennsylvania","420","Lebanon","0750","Lebanon","14","750",154548,38457,17146608,436332,968785,8851,20361,802241,7011,79,1305,804214,628597,68466,482610,0,2,27,20,0,0,0,0,0,0,0,36894,4783,1259,571169,4952,162,0,703488,147297,5388,12811,1704,8851,0,2808,16,102
"G4200770","1880","Pennsylvania","420","Lehigh","0770","Lehigh","14","770",173104,27602,17977976,746948,1427488,8397,520889,1373539,14867,528,12303,784760,552497,242568,192923,0,1,0,30,0,0,0,0,0,0,0,40174,1214,629,926847,4507,290,0,35620,416511,2220,27645,1543,8397,0,12474,92,599
"G4200790","1880","Pennsylvania","420","Luzerne","0790","Luzerne","14","790",153858,136502,12695780,412573,875882,22225,243073,746261,706,190,162257,478648,295574,118219,85112,0,1,177,0,0,0,0,0,15,2785,214,29321,763,321,346070,36898,1309,0,35736,484413,219,42015,5085,22225,0,967,227,411
"G4200810","1880","Pennsylvania","420","Lycoming","0810","Lycoming","14","810",197588,157224,12833436,597173,1116120,39762,186765,930379,425,501,109821,830332,490065,60826,287699,0,0,0,0,0,0,0,0,0,15137,294,32693,6213,515,527181,38807,1225,0,463686,400282,91,91239,9621,39762,0,2325,0,343
"G4200830","1880","Pennsylvania","420","McKean","0830","Mckean","14","830",52445,66523,3424549,114500,384054,30031,240983,360994,16442,511,6929,39729,133676,1077,8599,0,0,0,0,0,0,0,0,0,83034,1393,19687,6,58,87240,10091,457,0,335,92966,0,73995,6935,30031,0,0,203,184
"G4200850","1880","Pennsylvania","420","Mercer","0850","Mercer","14","850",300597,111469,20414614,693860,1995643,418985,438763,1539340,24310,318,87149,795469,985601,10951,328754,0,1847,169,2000,0,0,0,0,0,15824,15884,68755,7084,1217,658430,38609,1089,0,4110,240767,96,76883,90001,418985,606,8594,41,577
"G4200870","1880","Pennsylvania","420","Mifflin","0870","Mifflin","14","870",99408,60884,8013471,253585,521910,27884,11893,321346,1616,3278,4753,531132,248255,7113,293630,0,2,1729,0,0,0,0,0,753,361,17,17496,6762,415,268520,9177,484,0,55025,74061,1370,29389,5632,27884,0,3538,50,124
"G4200890","1880","Pennsylvania","420","Monroe","0890","Monroe","14","890",100803,95770,5095275,231940,537884,14389,57728,418472,0,123,86393,187202,116328,89770,14573,0,12,710,0,0,0,0,0,40,461,208,18398,991,359,262967,17859,884,0,425,130369,101,33499,3544,14389,0,0,0,207
"G4200910","1880","Pennsylvania","420","Montgomery","0910","Montgomery","14","910",270056,30327,36688600,1567046,2779555,15428,5534032,4166479,342004,0,2234,1521097,840085,194636,486763,0,8,4080,250,0,0,0,0,0,0,0,111612,274,869,1459038,5458,197,0,20930,564643,1684,18685,2809,15428,0,9303,83,429
"G4200930","1880","Pennsylvania","420","Montour","0930","Montour","14","930",57533,13865,3783609,180258,323088,10053,49338,222026,0,0,15198,278144,177590,17863,99148,0,9,1318,555,0,0,0,0,0,0,0,10033,2217,242,121552,7093,172,0,58179,77653,18,9231,2044,10053,0,836,7,69
"G4200950","1880","Pennsylvania","420","Northampton","0950","Northampton","14","950",190970,27274,18405888,711234,1314315,16627,458004,1391241,8330,1862,32084,854791,637609,205828,227466,0,13,57,50,0,0,0,0,90,0,0,39506,3404,478,883673,6654,281,0,4073,397046,323,20950,3593,16627,0,2291,135,325
"G4200970","1880","Pennsylvania","420","Northumberland","0970","Northumberland","14","970",168542,48627,11006246,482172,790199,14106,145962,604860,966,107,32404,755418,416791,64368,321087,0,0,2,0,0,0,0,0,0,0,0,27302,5475,537,492714,14333,865,0,539541,355957,1378,24094,3164,14106,0,19670,0,62
"G4200990","1880","Pennsylvania","420","Perry","0990","Perry","14","990",152362,119565,8478218,361090,721144,24974,32707,452242,605,0,18911,644506,351329,29715,301595,0,3,232,121,0,0,0,20,286,337,116,27097,5966,544,414424,14160,551,0,49120,138215,6388,72266,5437,24974,0,5272,0,106
"G4201010","1880","Pennsylvania","420","Philadelphia","1010","Philadelphia","14","1010",35902,2261,13633460,307056,467158,576,1268296,177314,525,0,892,188814,38541,19612,63513,0,0,202,0,0,0,0,0,0,0,0,15019,0,0,191597,1215,37,0,49000,344858,298,812,153,576,0,4350,217,650
"G4201030","1880","Pennsylvania","420","Pike","1030","Pike","14","1030",33169,106884,2391693,96782,234089,7096,26884,197965,316,0,41954,99733,37731,25492,4951,0,0,219,0,0,0,0,0,0,973,686,8521,15,34,90349,3849,291,0,513,63394,0,44225,1575,7096,0,89,0,375
"G4201050","1880","Pennsylvania","420","Potter","1050","Potter","14","1050",112793,115700,4341945,219261,694720,63245,417812,884303,16172,3994,51709,73465,288193,5471,28509,0,1,310,0,0,0,0,0,0,230342,5944,35668,40,173,199230,4105,306,0,2872,174925,0,79106,15034,63245,0,0,1044,359
"G4201070","1880","Pennsylvania","420","Schuylkill","1070","Schuylkill","14","1070",141085,78919,9829814,427218,765839,4323,343503,624018,7715,173,40896,376516,275405,136900,117300,0,9,210,0,0,0,0,0,0,0,0,29579,2411,523,445102,16254,654,0,6764,482584,561,51411,1070,4323,0,1329,139,457
"G4201090","1880","Pennsylvania","420","Snyder","1090","Snyder","14","1090",107966,46260,6061330,248017,469653,12147,6700,413495,1200,0,10878,480105,268875,34287,235894,0,10,0,105,0,0,0,0,6,549,31,21047,5592,596,397800,4168,289,0,115960,138046,1828,21526,2701,12147,0,4257,9,188
"G4201110","1880","Pennsylvania","420","Somerset","1110","Somerset","14","1110",298300,228256,11858392,456719,1251755,94127,540563,1265056,482,7844,79831,323367,579419,67082,192870,0,293,969,1764,0,0,0,0,140,1166442,15064,40770,609,1037,360612,18446,1011,0,906,270478,375,94605,26063,94127,0,744,50,1831
"G4201130","1880","Pennsylvania","420","Sullivan","1130","Sullivan","14","1130",62218,48082,2174096,116343,341994,29010,480,343400,680,0,33880,80995,122082,3774,20358,0,0,0,0,0,0,0,0,0,56473,3160,15113,32,131,102371,8315,448,0,470,78519,400,29623,7427,29010,0,0,0,184
"G4201150","1880","Pennsylvania","420","Susquehanna","1150","Susquehanna","14","1150",324882,144105,13479030,600132,1982701,160432,70909,2979048,17100,636,164147,436249,760579,37191,55895,0,10,67,0,0,0,0,0,16,156274,5207,96682,623,812,493903,71523,2301,0,1530,438577,107,127326,40188,160432,18629,0,1588,2364
"G4201170","1880","Pennsylvania","420","Tioga","1170","Tioga","14","1170",297246,236313,13550132,621025,1767477,120689,238964,2901272,68367,40611,190238,348600,744394,3797,102143,0,8,996,0,0,0,0,0,80,271360,8190,83992,414,1242,472866,63220,2750,0,292198,325744,170,138556,29538,120689,9817,5105,2824,3859
"G4201190","1880","Pennsylvania","420","Union","1190","Union","14","1190",86048,32043,7705281,262280,484888,8967,26397,399510,1581,127,2721,459227,272868,16261,247447,0,0,705,0,0,0,0,0,0,285,57,18779,4318,230,309803,1887,97,0,109414,101808,585,18502,1870,8967,0,1585,20,52
"G4201210","1880","Pennsylvania","420","Venango","1210","Venango","14","1210",177661,114490,7956538,299222,898712,115483,180312,770555,3705,478,113227,343518,558839,14475,73973,0,2,26,0,0,0,0,0,0,2663,465,30222,948,540,282348,23110,525,0,421,222490,0,33050,31100,115483,0,0,43,384
"G4201230","1880","Pennsylvania","420","Warren","1230","Warren","14","1230",129199,143207,7719618,272477,843610,54265,184071,1253874,4260,3373,38856,158090,304653,5006,50042,0,0,34,0,0,0,0,0,20,60182,2610,39687,112,89,250319,9447,237,0,730,180656,0,74120,12223,54265,0,0,150,317
"G4201250","1880","Pennsylvania","420","Washington","1250","Washington","14","1250",446463,92972,35284956,742313,3402632,2416866,644322,1533424,3311,34682,1724,1308294,845416,7544,614260,0,0,868,0,0,0,0,0,10907,4177,4312,76385,1547,2202,896488,62477,1048,0,2065,157817,1057,43049,461120,2416866,883,2923,110,361
"G4201270","1880","Pennsylvania","420","Wayne","1270","Wayne","14","1270",173285,186268,8392508,332298,1150099,90261,54643,1423753,5042,301,142966,171664,278985,34764,7114,0,185,5,0,0,0,0,0,0,65465,5178,64616,4,91,291960,39650,1491,0,783,310792,0,110684,19543,90261,1292,0,41,938
"G4201290","1880","Pennsylvania","420","Westmoreland","1290","Westmoreland","14","1290",421440,148664,30550824,832461,2294402,226290,97122,1619510,970,5645,34803,1670943,1134604,23826,721907,0,175,32,1316,0,0,0,100,5446,14519,2167,55465,7625,2071,720906,41807,668,0,62096,298578,1125,27710,46386,226290,0,9024,13,702
"G4201310","1880","Pennsylvania","420","Wyoming","1310","Wyoming","14","1310",100872,60607,5671915,218402,558071,35884,84026,612828,3741,0,165310,273006,272181,49665,58079,0,3,6,15,0,0,0,0,0,2785,280,18339,313,196,217544,52647,1294,0,39875,274985,0,34405,8115,35884,0,0,24,699
"G4201330","1880","Pennsylvania","420","York","1330","York","14","1330",415173,101096,31142020,1283115,2626362,53506,513185,2061249,13349,471,55086,1739865,1066110,141052,1211340,0,68,1994,7333,0,0,0,0,1200,0,0,87617,5543,1193,1537900,22122,707,0,5753766,243564,27127,79236,8533,53506,0,10354,353,412
"G4400010","1880","Rhode Island","440","Bristol","0010","Bristol","5","10",9708,3027,1553250,54272,84529,1114,155972,38500,0,456,0,19484,3831,896,0,0,0,0,0,0,0,0,0,0,0,0,3472,0,0,77032,195,25,0,0,40419,0,800,261,1114,0,0,15,142
"G4400030","1880","Rhode Island","440","Kent","0030","Kent","5","30",42334,42563,2334945,109204,239334,3369,331390,101452,19305,1062,281,32007,6802,2721,0,0,0,0,0,0,0,0,0,0,0,0,8614,0,0,185361,361,21,0,0,65421,160,14572,880,3369,0,0,0,510
"G4400050","1880","Rhode Island","440","Newport","0050","Newport","5","50",46762,9532,6291965,164656,472269,25053,420971,245601,9771,12249,0,107048,78098,1374,0,0,0,0,0,0,0,0,0,0,0,0,14737,0,426,366817,637,54,0,0,131878,75,2445,6118,25053,0,0,0,272
"G4400070","1880","Rhode Island","440","Providence","0070","Providence","5","70",103071,90473,11180684,394478,930579,3846,2734774,327697,24029,2871,867,96402,7484,4861,124,0,0,0,0,0,0,0,0,0,0,0,36321,18,54,611116,3253,120,0,785,256094,439,41467,779,3846,0,0,120,1282
"G4400090","1880","Rhode Island","440","Washington","0090","Washington","5","90",96611,70732,4521236,180215,527431,32298,188599,293853,14066,1145,106,118026,63124,3145,116,0,0,0,0,0,0,0,0,0,0,0,19502,0,0,324608,3951,316,0,0,112981,40,15138,9173,32298,0,0,0,1146
