GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AWS001,AWT001,AWU001,AWW001,AWW002,AWW003,AWW004,AXO001,AXO002,AXO003,AXO004,AXO005,AXO006,AXO007,AXO008,AXO009,AXO010,AXO011,AXO012,AXO013,AXO014,AXO015,AXO016,AXO017,AXO018,AXO019,AXO020,AXO021,AXO022,AXO023,AXO024,AXO025,AXO026,AXO027,AXO028,AXO029,AXO030,AXO031,AXO032,AXO033,AXO034,AXO035,AXO036,AXO037,AXO038,AXO039,AXO040,AXO041
"G4803810","1900","Texas","480","Randall","3810","Randall","49","3810",963,577396,8278,771710,108450,19260,762873,0,0,1340,0,0,0,0,0,100,1829,725,0,8,1675,5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803870","1900","Texas","480","Red River","3870","Red River","49","3870",29893,252910,148132,2580190,529140,179360,1146888,40,30,1324060,86210,1150,5610,0,60,2577,100,851,69,268,205,628,10,0,0,24798,16626,2073,0,28525,29329,0,0,0,0,4586,0,12546,0,0,1930,316,6122,1213,5600,0,0,0
"G4803890","1900","Texas","480","Reeves","3890","Reeves","49","3890",1847,896268,8017,1089640,51570,11230,964463,100,0,36950,0,0,900,0,10550,0,0,2916,0,211,0,131,0,0,0,1265,1500,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803910","1900","Texas","480","Refugio","3910","Refugio","49","3910",1641,479123,35870,2326590,78350,10930,1045350,0,0,44230,20,0,0,0,0,221,0,0,0,173,20,1085,6,0,0,232,1461,0,0,320,324,0,0,0,0,0,0,140,0,0,0,56,18,0,0,0,0,0
"G4803930","1900","Texas","480","Roberts","3930","Roberts","49","3930",620,401372,3576,460660,30580,9370,741323,0,0,710,0,40,0,0,700,3873,762,93,0,25,0,6341,0,0,0,75,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"G4803950","1900","Texas","480","Robertson","3950","Robertson","49","3950",31480,339470,202367,3460280,882270,276690,1035710,0,0,713800,20960,0,1370,0,0,289,334,399,0,516,326,1937,153,0,0,5107,32911,870,0,34584,34919,0,0,0,0,4301,0,7269,0,0,400,35,4111,836,1000,0,0,0
"G4803970","1900","Texas","480","Rockwall","3970","Rockwall","49","3970",8531,80411,64281,2235670,369450,116300,400638,0,0,659710,261300,0,34610,0,0,1064,1286,68,0,70,10,98,0,0,0,5441,5949,1140,0,13357,13754,0,0,0,0,0,0,154,0,0,0,1,25,27,0,0,0,0
"G4803990","1900","Texas","480","Runnels","3990","Runnels","49","3990",5379,840730,47595,2495330,256070,75880,1426199,0,0,132680,11510,310,7080,0,3770,954,3909,20,0,1449,311,15879,0,0,0,265,750,0,0,3023,3023,0,0,0,0,0,0,380,0,0,0,10,90,255,2000,0,0,0
"G4804010","1900","Texas","480","Rusk","4010","Rusk","49","4010",26099,393749,181590,1541250,632780,174110,904084,0,0,859430,69040,0,1370,0,0,0,53,0,0,93,238,335,288,0,100,8474,42692,1052,0,21143,21102,0,0,0,0,45121,0,11692,0,0,2510,206,8512,6856,12560,0,0,0
"G4804030","1900","Texas","480","Sabine","4030","Sabine","49","4030",6394,111110,37015,389500,157030,33010,205092,0,0,174020,3590,0,120,3400,0,2,7,0,0,0,0,8,125,0,0,2295,12863,43,0,3958,3908,0,0,0,0,7852,0,171,0,0,230,100,697,310,0,0,0,0
"G4804050","1900","Texas","480","San Augustine","4050","San Augustine","49","4050",8434,135465,51019,514760,180270,42900,261348,0,0,205580,5230,0,40,370,0,0,3,0,0,3,0,0,0,0,0,1105,17188,30,0,6329,6198,0,0,0,0,8815,0,1449,0,0,2710,19,1717,1026,0,0,0,0
"G4804070","1900","Texas","480","San Jacinto","4070","San Jacinto","49","4070",10277,120702,46916,625190,182020,56470,362953,0,0,256430,1200,0,0,0,0,5,18,0,0,0,4,231,30,0,0,4705,23216,34,0,9326,9289,0,0,0,0,2483,0,306,0,0,23270,0,533,1479,0,0,0,0
"G4804090","1900","Texas","480","San Patricio","4090","San Patricio","49","4090",2372,402004,12110,1304990,85870,20780,598783,60,0,26780,300,70,160,0,0,67,35,0,0,0,1,798,0,0,0,130,275,1050,0,894,918,0,0,0,0,0,0,0,0,0,0,534,110,0,0,0,0,0
"G4804110","1900","Texas","480","San Saba","4110","San Saba","49","4110",7569,568815,47042,2111590,321710,103930,1353742,0,0,320410,17950,160,35110,0,210,20,1106,16,0,871,9,3047,40,0,20,392,6132,127,0,3888,3910,0,0,0,0,809,0,4207,0,0,0,75,131,10,3200,0,0,0
"G4804130","1900","Texas","480","Schleicher","4130","Schleicher","49","4130",515,730179,1177,895000,52520,18180,1109771,0,0,630,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804150","1900","Texas","480","Scurry","4150","Scurry","49","4150",4158,702776,38144,1253330,140320,64300,1030826,0,0,75680,7240,160,6220,0,40,12,5057,0,0,282,165,8530,0,0,0,37,1125,13,0,1404,1456,0,0,0,0,0,0,477,0,0,0,26,75,574,0,0,0,0
"G4804170","1900","Texas","480","Shackelford","4170","Shackelford","49","4170",2461,677520,34710,2326560,175030,46290,1579310,0,0,73870,7180,200,3950,0,580,0,1857,0,0,2923,140,14859,13,0,0,66,95,28,0,605,613,0,0,0,0,60,0,0,0,0,0,15,3,0,0,0,0,0
"G4804190","1900","Texas","480","Shelby","4190","Shelby","49","4190",20452,291568,113096,1132980,539200,120390,607583,20,0,513810,28310,0,550,300,0,0,8,0,0,9,21,32,16,0,0,6151,27360,734,0,14911,13638,0,0,0,0,29155,100,2091,0,0,990,162,8738,3777,50,0,0,0
"G4804210","1900","Texas","480","Sherman","4210","Sherman","49","4210",104,195315,2880,303940,40150,9020,710520,0,0,0,0,0,0,0,0,929,0,160,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804230","1900","Texas","480","Smith","4230","Smith","49","4230",37370,379740,221102,2340330,920640,225560,924618,500,0,919770,67920,30,4650,0,0,44,842,4,0,417,378,358,575,0,0,26199,65030,2894,0,24889,24937,0,0,0,0,31406,0,10092,0,0,1880,382,13137,2716,5670,0,0,0
"G4804250","1900","Texas","480","Somervell","4250","Somervell","49","4250",3498,74940,27303,415080,72490,36160,185755,0,0,158830,22420,0,12840,0,0,0,82,0,0,350,0,113,3,0,0,155,50,101,0,2729,2702,0,0,0,0,0,0,45,0,0,0,0,50,0,4600,0,0,0
"G4804270","1900","Texas","480","Starr","4270","Starr","49","4270",11469,1005065,11266,1378570,111700,14860,682749,0,0,12140,0,0,0,0,0,0,0,0,0,0,0,426,135,0,0,50,40,110,0,9,9,0,0,0,0,0,0,0,0,0,0,80,35,0,0,0,0,0
"G4804290","1900","Texas","480","Stephens","4290","Stephens","49","4290",6466,517645,58135,1661510,216500,101360,1041168,0,0,343480,22800,2030,24430,0,350,1,3254,0,0,282,76,5570,9,0,0,1150,1427,205,0,3632,3618,0,0,0,0,0,0,2853,0,0,0,314,279,76,3100,0,0,0
"G4804310","1900","Texas","480","Sterling","4310","Sterling","49","4310",1127,425655,3429,1004650,67400,26330,657410,0,0,2330,800,0,0,0,100,95,0,20,0,31,75,1028,0,0,0,20,1940,124,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804330","1900","Texas","480","Stonewall","4330","Stonewall","49","4330",2183,468448,19035,680390,61020,24250,710906,0,0,106380,8000,0,1130,0,1492,10,1065,0,0,15,15,4261,0,0,0,69,214,18,0,802,804,0,0,0,0,0,0,3040,0,0,0,57,12,68,0,0,0,0
"G4804350","1900","Texas","480","Sutton","4350","Sutton","49","4350",1727,928178,1367,1121830,51710,17660,1266889,0,0,780,0,0,0,0,0,90,0,75,0,0,324,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804370","1900","Texas","480","Swisher","4370","Swisher","49","4370",1227,447922,16210,725680,80250,24010,692855,0,0,8910,1050,0,250,0,50,312,2579,62,1,154,853,11176,0,0,0,150,1543,25,0,7,7,0,0,0,0,0,0,0,0,0,0,69,58,72,0,0,0,0
"G4804390","1900","Texas","480","Tarrant","4390","Tarrant","49","4390",52376,513502,242952,8760350,1445540,465530,1978399,4820,0,1609080,576090,250,843320,0,200,6784,1987,67,41,4801,146,4622,57,50,707,20768,35087,3293,0,13928,14333,0,0,0,0,295,0,10208,0,0,0,33,433,615,1200,0,0,0
"G4804410","1900","Texas","480","Taylor","4410","Taylor","49","4410",10499,516777,79699,2280220,296380,119790,890349,0,20,253180,46230,220,8640,0,5628,49,3226,0,0,609,0,13622,20,0,150,861,673,568,0,6402,6414,0,0,0,0,0,0,620,0,0,120,216,237,55,1000,0,0,0
"G4804450","1900","Texas","480","Terry","4450","Terry","49","4450",48,287840,115,322540,1300,1300,260571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804470","1900","Texas","480","Throckmorton","4470","Throckmorton","49","4470",1750,634660,30514,2116050,103010,36350,1046104,10,0,149980,11900,390,8750,0,735,371,25,0,0,17,0,7193,0,0,0,255,151,149,0,510,515,0,0,0,0,0,0,0,0,0,0,9,44,24,80,0,0,0
"G4804490","1900","Texas","480","Titus","4490","Titus","49","4490",12292,151881,78935,899480,278310,85250,427775,0,0,435290,30820,20,3140,0,0,38,0,16,0,19,53,218,87,0,0,4698,5609,791,0,10845,10866,0,0,0,0,15933,0,922,0,0,350,0,939,424,5100,0,0,0
"G4804510","1900","Texas","480","Tom Green","4510","Tom Green","49","4510",6804,1146491,20862,2330390,148380,45150,1689680,0,0,22320,16160,0,1130,0,0,856,58,560,0,922,196,9600,0,0,0,220,6345,915,0,212,210,0,0,0,0,0,0,0,0,0,0,15,0,0,8000,0,0,0
"G4804530","1900","Texas","480","Travis","4530","Travis","49","4530",47386,467950,203715,8985150,1570070,422060,1560964,120,0,1305240,65360,60,10250,0,4,1034,962,66,2,3508,4537,11697,460,0,18,6418,13013,1211,0,52651,56169,0,0,0,40,1612,0,9556,0,0,0,187,170,2,36000,0,0,0
"G4804550","1900","Texas","480","Trinity","4550","Trinity","49","4550",10976,104190,41221,379570,187760,52880,410623,10,10,224030,5140,0,800,0,0,78,38,0,0,20,0,24,2,0,0,2927,29983,201,0,6073,6120,0,0,0,0,6009,0,656,0,0,2720,11,705,7432,4100,0,0,0
"G4804570","1900","Texas","480","Tyler","4570","Tyler","49","4570",11899,322969,33671,408620,177010,43460,270111,0,0,184550,10450,0,250,0,50,3,1,0,0,10,15,56,125,3,0,7283,42324,35,0,3930,3863,0,0,0,0,12803,0,45,0,0,33690,10,1649,3057,0,0,0,0
"G4804590","1900","Texas","480","Upshur","4590","Upshur","49","4590",16266,241312,108107,929710,362780,121430,499910,0,0,544540,23800,10,890,0,0,2,45,0,0,19,35,62,22,0,0,4429,21196,1561,0,13507,13457,0,0,0,0,19940,0,2617,0,0,750,73,7376,2836,0,0,0,0
"G4804610","1900","Texas","480","Upton","4610","Upton","49","4610",48,902592,85,936970,7880,8250,678436,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
"G4804630","1900","Texas","480","Uvalde","4630","Uvalde","49","4630",4647,940462,13851,2045860,161900,29680,1178841,0,0,50560,1120,0,70,0,0,821,6,29,0,79,37,1947,20,0,0,130,100,0,0,387,384,0,0,0,0,153,0,400,0,0,0,0,0,0,0,0,0,0
"G4804650","1900","Texas","480","Val Verde","4650","Val Verde","49","4650",5263,1798132,3316,1917310,91950,20830,1029254,0,0,24010,60,0,0,0,0,348,18,0,0,2042,58,58,0,0,0,0,4190,102,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804670","1900","Texas","480","Van Zandt","4670","Van Zandt","49","4670",25481,376600,194514,2634990,827180,247220,1072686,70,0,1126120,278680,30,20890,0,10,3338,127,0,0,68,146,641,37,0,49,23278,40261,2731,0,24133,24224,0,0,0,0,35591,0,7592,0,0,3190,625,16032,3982,25400,0,0,0
"G4804690","1900","Texas","480","Victoria","4690","Victoria","49","4690",13678,603258,126720,5363710,583800,97180,1797861,0,0,490080,250,10,210,0,19,3304,266,0,0,246,1686,5436,41,0,0,8019,28371,918,0,9030,9459,0,0,0,490,2865,0,4576,0,0,20,633,317,41,0,0,0,0
"G4804710","1900","Texas","480","Walker","4710","Walker","49","4710",15813,189521,72943,863810,305040,90720,449026,0,0,281090,2540,0,0,0,0,85,26,60,0,86,0,126,10,0,0,1765,43934,530,0,11449,12014,0,0,0,0,4360,0,3560,0,0,64900,10,2135,1652,0,0,0,0
"G4804730","1900","Texas","480","Waller","4730","Waller","49","4730",14246,186258,81531,1822700,389930,104630,529158,0,0,265910,4220,5,140,1750,0,1095,162,267,0,8,71,396,7,0,0,5233,33122,283,0,8334,8482,0,0,0,0,221,0,138,0,0,240,930,410,943,32200,0,0,0
"G4804750","1900","Texas","480","Ward","4750","Ward","49","4750",1451,423966,5491,477450,23040,8730,281368,0,0,1630,0,0,0,0,175,0,15,1021,0,6,396,1357,0,0,0,0,0,0,0,723,718,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0
"G4804770","1900","Texas","480","Washington","4770","Washington","49","4770",32931,338251,200382,7064220,1603950,429780,1262352,0,0,981990,12720,10,4540,0,0,3507,2121,45,0,69,447,1463,546,0,0,27058,22835,633,0,52215,54724,0,0,0,0,1364,0,2566,0,0,2610,436,815,15,0,0,0,0
"G4804790","1900","Texas","480","Webb","4790","Webb","49","4790",21851,1238262,21072,1575990,111600,34370,1002290,0,0,70680,0,0,0,0,0,1962,16,0,0,0,0,1685,59,0,0,0,1405,1692,0,6,6,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0
"G4804810","1900","Texas","480","Wharton","4810","Wharton","49","4810",16942,438117,116400,4388550,610030,155870,1008365,0,0,557120,1960,1700,0,0,0,11474,7,0,0,8,3,41,2,0,100,6147,47910,125,0,18847,20060,0,0,0,0,0,0,1164,0,0,450,58,937,440,45500,0,0,0
"G4804830","1900","Texas","480","Wheeler","4830","Wheeler","49","4830",636,470280,11889,706630,35870,13910,723580,0,0,11270,0,0,0,0,0,4800,1539,42,50,56,120,4508,25,0,0,120,21,100,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0
"G4804850","1900","Texas","480","Wichita","4850","Wichita","49","4850",5806,580017,106152,2630550,240150,131050,1609936,650,0,191060,392530,300,333990,0,4850,148,3940,0,0,574,0,3309,0,0,200,1045,500,120,0,45,45,0,0,0,0,0,0,65,0,0,0,0,2,0,0,0,0,0
"G4804870","1900","Texas","480","Wilbarger","4870","Wilbarger","49","4870",5759,401725,116221,1998160,247130,118730,933266,830,0,437290,233800,670,275470,0,14245,842,7527,0,0,237,82,20422,20,0,0,893,975,176,0,939,938,0,0,0,0,0,0,155,0,0,35000,5,55,0,6500,0,0,0
"G4804910","1900","Texas","480","Williamson","4910","Williamson","49","4910",38072,652907,299387,11835304,2406777,586330,2252454,940,0,2502100,325150,770,111560,0,0,619,3746,83,0,515,1000,16372,193,0,532,7799,19966,591,0,74658,80514,0,0,0,0,1359,0,11705,0,0,20,8,317,10,23600,0,0,0
"G4804930","1900","Texas","480","Wilson","4930","Wilson","49","4930",13961,521466,102819,2634800,505530,115120,845591,0,0,440880,160,6,0,0,62,195,42,7,0,427,66,4062,447,0,0,2547,14995,158,0,11817,12525,0,0,0,0,658,0,10374,0,0,200,330,329,108,14820,0,0,0
"G4804950","1900","Texas","480","Winkler","4950","Winkler","49","4950",60,67537,0,157890,3280,1240,230174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804970","1900","Texas","480","Wise","4970","Wise","49","4970",27116,524451,243999,4741040,1013190,323740,1626751,1111,0,1774650,369790,1620,277550,0,200,1585,1449,0,0,1990,325,2527,1,0,100,25662,11325,4158,0,17091,17196,0,0,0,0,343,0,20720,0,0,0,78,423,106,35800,0,0,0
"G4804990","1900","Texas","480","Wood","4990","Wood","49","4990",21048,275187,120515,1472800,560460,143240,637301,0,0,762890,54290,0,3960,0,0,37,49,2,0,74,119,198,1327,0,0,9566,26770,5363,0,15962,15929,0,0,0,0,39224,200,2560,0,0,1090,331,11773,1737,5220,0,0,0
"G4805010","1900","Texas","480","Yoakum","5010","Yoakum","49","5010",26,140160,10,9780,300,500,154507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4805030","1900","Texas","480","Young","5030","Young","49","5030",6540,495150,65289,1840913,226240,92820,1050923,0,0,556360,50540,530,60420,0,1071,0,5289,0,0,435,351,6433,144,0,225,2405,1821,508,0,2562,2567,0,0,0,0,310,0,4163,0,0,0,168,218,17,0,0,0,0
"G4805050","1900","Texas","480","Zapata","5050","Zapata","49","5050",4760,201240,2452,329220,26140,7160,274326,0,0,15600,0,0,0,0,0,0,0,0,0,0,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"G4805070","1900","Texas","480","Zavala","5070","Zavala","49","5070",792,431672,2338,748910,54790,10170,497979,0,0,2560,0,0,0,0,0,15,9,0,0,182,0,534,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4900010","1900","Utah","490","Beaver","0010","Beaver","67","10",3613,29239,14821,414920,174010,42610,286128,1090,0,500,23110,0,30370,0,0,390,0,9287,190,2543,175,19,0,0,0,14087,590,32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,780,0,0,0,0,0
"G4900030","1900","Utah","490","Box Elder","0030","Box Elder","67","30",10009,570669,90703,2636160,510990,204990,1076976,18870,0,9380,26790,1060,318350,0,0,5850,143,50019,20,2244,234,144,0,4028,0,55217,0,3419,0,0,0,0,0,0,0,0,0,384,0,0,0,14,0,0,0,0,0,0
"G4900050","1900","Utah","490","Cache","0050","Cache","67","50",18139,316662,166272,4089700,850700,300410,1107185,7740,0,3090,100370,60,888620,0,0,9015,88,64543,356,7920,280,1444,0,2086,0,73568,15,856,0,0,0,0,0,0,0,0,0,388,0,0,0,98,337,0,0,20,0,0
"G4900070","1900","Utah","490","Carbon","0070","Carbon","67","70",5004,27975,8780,173920,61010,16190,208141,0,0,1730,5610,0,6880,0,0,933,0,5454,0,465,140,88,0,0,0,11053,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
"G4900110","1900","Utah","490","Davis","0110","Davis","67","110",7996,225957,59575,3040200,736800,153370,885449,47340,0,6800,31640,1950,134240,0,0,2250,220,42386,249,3671,306,34,50,965,0,103129,0,8953,0,0,0,0,0,0,0,0,0,4205,0,0,0,17,0,0,0,100,0,0
"G4900150","1900","Utah","490","Emery","0150","Emery","67","150",4657,54181,25918,564750,213550,90600,403368,1000,0,7210,93510,40,87920,0,0,803,47,14470,133,202,58,147,0,95,0,23304,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,93,54,0,0,0,0,0
"G4900170","1900","Utah","490","Garfield","0170","Garfield","67","170",3400,28800,13652,255850,122810,33930,507014,700,0,5400,24060,70,19210,0,0,870,0,5047,0,1050,88,54,0,3,0,4703,0,13,0,0,0,0,0,0,0,0,0,442,0,0,0,22,36,1,0,0,0,0
"G4900190","1900","Utah","490","Grand","0190","Grand","67","190",1149,15686,4748,278250,46140,19810,371459,1960,0,6880,700,0,860,0,0,365,0,4098,0,0,70,7,395,75,0,3601,5,132,0,0,0,0,0,0,0,0,0,143,0,0,0,103,25,0,0,0,0,0
"G4900210","1900","Utah","490","Iron","0210","Iron","67","210",3546,23562,7746,220840,108000,26520,256246,1650,0,3970,17360,10,23740,0,0,319,0,4692,0,185,0,8,43,0,0,7299,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
"G4900230","1900","Utah","490","Juab","0230","Juab","67","230",10082,79317,26351,806130,153980,75540,556319,10400,0,3590,26140,2870,72110,0,0,395,802,13128,115,980,48,142,20,3904,0,19681,0,236,0,0,0,0,0,0,0,0,0,250,0,0,0,6,0,0,0,0,0,0
"G4900250","1900","Utah","490","Kane","0250","Kane","67","250",1811,23950,6214,223000,134990,30100,318677,620,0,4440,6860,570,7840,0,0,859,0,3274,25,235,12,1,61,0,0,6121,0,19,0,0,0,0,0,0,0,0,0,230,0,0,0,91,0,0,0,0,0,0
"G4900270","1900","Utah","490","Millard","0270","Millard","67","270",5678,108009,39153,1364010,344360,110720,715054,6360,0,9030,47238,3730,72470,0,0,2050,260,31252,8,108,36,159,52,17438,0,25465,195,137,0,0,0,0,0,0,0,0,0,2043,0,0,0,29,50,0,0,0,0,0
"G4900290","1900","Utah","490","Morgan","0290","Morgan","67","290",2045,138628,11368,493380,140680,35720,244776,4870,0,40,35100,0,52100,0,0,266,52,10362,60,1875,75,55,0,5,7,73931,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4900310","1900","Utah","490","Piute","0310","Piute","67","310",1954,27548,12349,241420,67840,31850,218165,440,0,150,23460,40,24450,0,0,712,680,5222,0,1370,179,0,0,10,0,5015,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"G4900330","1900","Utah","490","Rich","0330","Rich","67","330",1946,160866,48053,877730,146820,95930,1271883,1190,0,100,69380,190,42030,0,0,21772,0,16195,0,1025,132,74,0,0,0,15952,180,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4900350","1900","Utah","490","Salt Lake","0350","Salt Lake","67","350",77725,275939,74042,6787270,1709810,318540,2296064,15120,0,41010,82480,3660,278600,0,0,1372,2,91266,36,2675,196,254,41,2122,0,270971,650,3875,0,0,0,0,0,0,20,0,0,840,0,0,0,23,47,0,0,210,0,0
"G4900370","1900","Utah","490","San Juan","0370","San Juan","67","370",1023,18846,4360,78390,27940,12140,400246,0,0,2630,50,0,0,0,0,3,0,2072,0,709,12,0,0,0,0,1087,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"G4900390","1900","Utah","490","Sanpete","0390","Sanpete","67","390",16313,188659,91971,3010100,867970,218340,2528328,12170,0,3250,189770,3040,437590,0,0,10399,713,52481,88,3752,261,44,0,0,0,66122,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0
"G4900410","1900","Utah","490","Sevier","0410","Sevier","67","410",8451,75207,41315,1257860,398350,118120,832888,4960,0,4730,165730,1350,166870,0,0,2926,83,28007,22,2551,91,0,5,244,0,50001,1118,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,0,0,0,0,0
"G4900430","1900","Utah","490","Summit","0430","Summit","67","430",9439,289651,35296,1148670,318100,90880,1034930,1540,0,60,46562,0,38270,0,0,6397,0,12670,593,13797,1020,64,0,20,0,15332,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4900450","1900","Utah","490","Tooele","0450","Tooele","67","450",7361,116016,27057,944670,293710,77720,833862,32140,0,9580,23480,1030,77130,0,0,3052,0,14399,12,784,25,17,12,975,15,23800,0,256,0,0,0,0,0,0,0,0,0,366,0,0,0,4,0,0,0,0,0,0
"G4900470","1900","Utah","490","Uintah","0470","Uintah","67","470",6458,340326,24089,901900,250110,92100,800245,1820,0,12130,56400,0,68290,0,0,1111,20,18950,0,441,61,0,0,152,0,34981,25,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,164,17,0,0,0,0,0
"G4900490","1900","Utah","490","Utah","0490","Utah","67","490",32456,223836,100170,5111280,1455700,351140,1969889,61840,40,87310,169710,6980,320730,0,0,12892,174,95316,253,2239,176,413,200,3089,17,403611,1790,11630,0,0,0,0,0,0,0,0,0,2401,0,0,0,539,64,0,1650,10000,0,0
"G4900510","1900","Utah","490","Wasatch","0510","Wasatch","67","510",4736,93480,21947,687820,279390,60970,596926,3720,0,190,40360,0,49350,0,0,864,14,17186,20,12815,155,23,0,23,0,31073,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0
"G4900530","1900","Utah","490","Washington","0530","Washington","67","530",4612,21886,10866,495710,256150,73100,263940,1670,0,5540,4125,40,33560,0,0,332,0,6373,31,55,20,32,0,28,0,8499,30,730,0,5,5,0,0,0,0,0,0,12917,0,0,0,246,4,0,1400,0,0,0
"G4900550","1900","Utah","490","Wayne","0550","Wayne","67","550",1907,29354,12202,210400,70080,34310,226689,540,0,2780,21870,0,17030,0,0,741,8,5170,33,11,184,114,13,0,0,5400,25,207,0,0,0,0,0,0,0,0,0,2683,0,0,0,255,2,0,0,0,0,0
"G4900570","1900","Utah","490","Weber","0570","Weber","67","570",25239,186632,48208,3208580,876880,196290,949344,12390,600,18500,84980,1940,137340,0,0,1675,70,55441,751,2855,256,172,10,54,0,128249,175,18445,0,0,0,0,0,0,0,0,0,725,0,0,0,32,72,0,1780,0,0,0
"G4909015","1900","Utah","490","Uintah Valley Indian Reservation","9015","Uintah Valley Indian Reservation","67","475",0,426070,4891,603650,34920,10610,314050,0,0,0,19380,0,7520,0,0,77,0,2755,0,30,0,0,0,12,0,2318,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0
"G5000010","1900","Vermont","500","Addison","0010","Addison","6","10",21912,403587,243582,5339660,3882310,606790,1736295,67880,13630,172900,445000,3680,9430,0,0,1251,28,0,324,103460,1182,10606,903,0,81,268583,0,10257,0,0,0,0,0,0,0,0,0,0,1255,166170,130,878,1436,0,0,0,0,0
"G5000030","1900","Vermont","500","Bennington","0030","Bennington","6","30",21705,270609,112673,2604380,2103870,301580,776144,4460,20890,134580,156510,4910,200,0,0,546,205,0,63,45602,872,4168,91,0,0,246455,0,1720,0,0,0,0,0,0,0,0,0,0,20564,69850,0,720,88,0,0,0,0,0
"G5000050","1900","Vermont","500","Caledonia","0050","Caledonia","6","50",24381,348641,167169,2857980,2609750,694090,1420004,32400,21330,89730,157550,440,5110,0,0,91,1051,13,725,77863,4374,29036,828,0,2,226391,0,344,0,0,0,0,0,0,0,0,0,0,2279,580140,0,1530,220,0,0,0,0,0
"G5000070","1900","Vermont","500","Chittenden","0070","Chittenden","6","70",39600,290737,166808,4806550,3645190,617190,1454020,23710,5370,244810,282980,10820,3770,0,0,838,55,0,642,75198,2401,26244,229,0,3,344341,0,2421,0,0,0,0,0,0,0,0,0,0,14378,277560,30,907,1118,0,0,0,0,0
"G5000090","1900","Vermont","500","Essex","0090","Essex","6","90",8056,158970,58319,899780,780070,174720,475353,5060,12480,16410,80980,100,890,0,0,340,217,0,1028,27199,863,3771,0,0,0,137256,0,6,0,0,0,0,0,0,0,0,0,0,2625,113570,0,1274,269,0,0,0,0,0
"G5000110","1900","Vermont","500","Franklin","0110","Franklin","6","110",30198,360862,160500,5227860,3468980,662150,1722241,56010,9600,168750,433320,1800,2110,0,0,556,136,0,318,109009,2446,34627,125,0,26,348928,0,1848,0,0,0,0,0,0,0,0,0,0,15908,913000,40,1964,977,0,0,0,0,0
