GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AGP001,AGP002,AGV001,AGV002,AGY001,AGY002,AGY003,AGY004,AGY005,AGY006,AGY007,AGY008,AGY009,AGY010,AGY011,AGY012,AGY013,AGY014,AGY015,AGY016,AGY017,AGY018,AGY019,AGY020,AGY021,AGY022,AGY023,AGY024,AGY025,AGY026,AGY027,AGY028,AGY029,AGY030,AGY031,AGY032,AGY033
"G4802810","1860","Texas","480","Lampasas","2810","Lampasas","49","2810",2707,28229,111701,12074,5916,12,5891,359,0,0,15,2575,22,0,125,0,0,0,13590,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,821
"G4802830","1860","Texas","480","La Salle","2830","La Salle","49","2830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4802850","1860","Texas","480","Lavaca","2850","Lavaca","49","2850",25804,209115,1328798,51957,290,30,158710,0,0,0,5828,40,0,190,3086,0,0,462,20661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802890","1860","Texas","480","Leon","2890","Leon","49","2890",30896,189621,899947,65648,323,2347,205527,1970,0,0,6675,12150,6247,1792,31261,123,0,0,100025,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,10493
"G4802910","1860","Texas","480","Liberty","2910","Liberty","49","2910",10914,242759,751645,40011,0,0,87557,0,0,0,1565,800,1145,1715,14284,0,0,0,11550,0,0,0,0,0,0,0,0,0,0,0,0,3,0,400,0,1125,4000
"G4802930","1860","Texas","480","Limestone","2930","Limestone","49","2930",18582,95864,663457,39351,10129,8305,183740,6940,0,0,1303,59313,2209,737,9493,818,0,447,60440,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,692,50,350
"G4802970","1860","Texas","480","Live Oak","2970","Live Oak","49","2970",1287,85142,97491,1928,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802990","1860","Texas","480","Llano","2990","Llano","49","2990",2330,50744,93258,8654,125,0,790,15,0,0,0,1550,95,0,115,0,0,0,200,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803070","1860","Texas","480","McCulloch","3070","Mcculloch","49","3070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4803090","1860","Texas","480","McLennan","3090","Mclennan","49","3090",26666,106942,1350268,59063,39238,1352,187869,11430,0,0,2329,36997,681,240,4099,602,132,0,84419,2503,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,176,4337
"G4803110","1860","Texas","480","McMullen","3110","Mcmullen","49","3110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4803130","1860","Texas","480","Madison","3130","Madison","49","3130",9172,57929,272035,8053,61,1436,65225,483,0,0,1436,8961,0,367,5512,13,0,0,23380,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803150","1860","Texas","480","Marion","3150","Marion","49","3150",23340,97424,359635,27615,1944,973,113105,4974,0,0,3708,795,6783,175,17405,0,0,6,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
"G4803190","1860","Texas","480","Mason","3190","Mason","49","3190",904,24509,39310,7660,0,0,165,0,0,0,0,1250,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803210","1860","Texas","480","Matagorda","3210","Matagorda","49","3210",21290,137565,1414800,89745,0,0,144425,0,0,1050,8454,12790,165,506,35000,0,0,0,950,0,0,0,60,0,0,0,0,0,0,0,0,507,0,16610,0,0,300
"G4803230","1860","Texas","480","Maverick","3230","Maverick","49","3230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4803250","1860","Texas","480","Medina","3250","Medina","49","3250",8162,35655,165067,18798,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1105,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803275","1860","Texas","480","Menora","3275","Menora","49","3275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4803310","1860","Texas","480","Milam","3310","Milam","49","3310",19542,209898,1142767,69598,7995,51,112430,534,0,0,2238,11767,250,140,2301,320,0,0,72475,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,55,9100
"G4803370","1860","Texas","480","Montague","3370","Montague","49","3370",638,11034,25395,1861,0,0,4445,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803390","1860","Texas","480","Montgomery","3390","Montgomery","49","3390",24408,158190,543104,22406,0,0,411865,20,0,0,8036,3685,864,1561,24295,0,0,0,20142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
"G4803470","1860","Texas","480","Nacogdoches","3470","Nacogdoches","49","3470",46649,203145,1106470,84823,5624,2270,373211,8103,30,2415,5954,8976,6208,3831,38416,1496,0,3,116570,531,2,0,0,0,0,0,0,10,0,1,0,0,0,0,320,1488,23628
"G4803490","1860","Texas","480","Navarro","3490","Navarro","49","3490",31740,365567,1374245,70197,23052,3738,173718,12600,0,0,2329,32163,415,20,12529,2539,105,227,79786,1040,77,0,0,0,0,0,0,0,0,0,0,0,0,0,652,55,700
"G4803510","1860","Texas","480","Newton","3510","Newton","49","3510",12143,176179,552081,27512,156,20,78923,30,890,25205,2091,2451,10326,717,31533,0,0,15,20101,230,0,0,0,0,0,0,0,0,0,0,0,1,0,889,0,48,850
"G4803550","1860","Texas","480","Nueces","3550","Nueces","49","3550",2933,447806,429582,4715,0,0,1630,0,0,0,39,39600,105,560,0,0,0,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60
"G4803610","1860","Texas","480","Orange","3610","Orange","49","3610",2079,19387,24598,4114,0,0,17292,184,600,20,251,672,933,794,8349,0,0,0,5400,0,82,0,0,0,0,0,0,0,0,0,0,20,0,4066,0,217,3866
"G4803630","1860","Texas","480","Palo Pinto","3630","Palo Pinto","49","3630",4666,22138,53095,13084,3717,90,9630,1325,0,0,17,6337,197,143,1053,149,0,0,24065,3850,3,0,25,0,0,0,0,0,0,0,0,0,0,0,471,155,1566
"G4803650","1860","Texas","480","Panola","3650","Panola","49","3650",48977,188385,1358354,69030,3914,711,327250,14390,0,5837,8271,9585,17160,8103,59904,0,0,0,88493,40,1158,0,15,0,0,0,0,0,0,0,0,0,0,0,0,452,8763
"G4803670","1860","Texas","480","Parker","3670","Parker","49","3670",12695,96736,207456,8971,21980,50,79048,18648,0,0,0,0,883,1140,7082,0,0,0,49311,1320,65,0,11,0,0,0,0,0,0,0,0,0,0,6179,0,70,1055
"G4803730","1860","Texas","480","Polk","3730","Polk","49","3730",35098,384698,2463889,95617,59,117,294355,1046,107,910,9307,1905,21888,103,43434,0,0,0,5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803770","1860","Texas","480","Presidio","3770","Presidio","49","3770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4803870","1860","Texas","480","Red River","3870","Red River","49","3870",42277,214747,1594258,121446,25340,578,294615,17415,0,4558,7970,9517,2357,1303,25065,2183,156,50,58647,590,898,0,0,0,0,0,0,0,0,0,0,0,0,2785,0,195,2822
"G4803910","1860","Texas","480","Refugio","3910","Refugio","49","3910",5210,385639,758651,5635,0,0,29115,0,0,0,230,200,0,15,2040,0,0,0,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803950","1860","Texas","480","Robertson","3950","Robertson","49","3950",22149,264258,1616210,44587,1272,1128,141439,510,0,0,6467,59715,0,1470,11425,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4803990","1860","Texas","480","Runnels","3990","Runnels","49","3990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4804010","1860","Texas","480","Rusk","4010","Rusk","49","4010",100037,400651,2538442,133786,17070,5287,653563,27783,300,450,11791,10531,17300,8923,68285,179,10,0,195345,0,40,0,0,0,0,0,0,0,0,0,0,0,0,43,0,215,16390
"G4804030","1860","Texas","480","Sabine","4030","Sabine","49","4030",13627,79877,245347,23675,610,97,87524,1140,20840,455,2125,1982,1013,1116,16709,0,0,0,14968,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,10594
"G4804050","1860","Texas","480","San Augustine","4050","San Augustine","49","4050",22972,103254,472062,45637,5122,93,144206,7370,40,300,31342,3900,5666,1322,17328,0,0,0,48653,0,0,0,5,0,0,0,0,0,0,0,0,100,0,70,0,26,515
"G4804090","1860","Texas","480","San Patricio","4090","San Patricio","49","4090",1718,147575,181193,3615,0,0,475,0,0,0,0,6440,200,0,500,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804110","1860","Texas","480","San Saba","4110","San Saba","49","4110",1216,47249,145807,9588,1061,0,1865,12,0,0,3,4159,0,0,220,0,0,0,450,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,450
"G4804170","1860","Texas","480","Shackelford","4170","Shackelford","49","4170",50,910,500,125,210,20,500,200,0,0,57,0,0,0,0,0,0,0,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"G4804190","1860","Texas","480","Shelby","4190","Shelby","49","4190",28672,168011,308918,63360,2313,253,167475,2506,0,1555,4072,7408,6346,3937,44888,26,0,0,77745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,2889
"G4804230","1860","Texas","480","Smith","4230","Smith","49","4230",82043,286503,1843826,140486,25452,2356,605326,18933,20,225,9763,14612,19189,7468,66981,707,0,13,123200,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,205,0,30254
"G4804270","1860","Texas","480","Starr","4270","Starr","49","4270",6628,276909,117875,1476,0,0,2616,0,0,0,0,38924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804390","1860","Texas","480","Tarrant","4390","Tarrant","49","4390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4804410","1860","Texas","480","Taylor","4410","Taylor","49","4410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4804470","1860","Texas","480","Throckmorton","4470","Throckmorton","49","4470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4804490","1860","Texas","480","Titus","4490","Titus","49","4490",45791,220671,1448531,87212,10812,2515,326385,11861,61,0,5129,22481,15062,4261,46165,453,55,20,138718,340,5,0,16,0,0,0,0,0,0,0,0,0,0,417,0,477,13189
"G4804530","1860","Texas","480","Travis","4530","Travis","49","4530",44609,1318947,2305038,154085,27974,1440,137785,10593,0,0,2899,23467,842,965,8932,4038,0,1825,86500,1003,337,4,13,0,0,0,0,0,0,0,0,120,0,0,13743,205,3360
"G4804550","1860","Texas","480","Trinity","4550","Trinity","49","4550",11872,50452,281239,8765,330,0,94834,100,0,210,2945,3312,5905,3619,23710,0,0,0,43781,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804570","1860","Texas","480","Tyler","4570","Tyler","49","4570",17234,111045,559119,30055,173,169,133508,2530,940,270,3907,2401,21494,17322,42696,0,0,0,19190,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1682,0,155,9270
"G4804590","1860","Texas","480","Upshur","4590","Upshur","49","4590",65690,255283,1734452,92915,7316,1523,404348,6978,0,0,7965,348,0,130,58331,0,0,0,64519,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5127
"G4804630","1860","Texas","480","Uvalde","4630","Uvalde","49","4630",921,6989,34616,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804670","1860","Texas","480","Van Zandt","4670","Van Zandt","49","4670",9870,77342,273041,28714,4944,1586,78305,4136,35,1283,654,7876,2253,1412,8896,70,0,0,49670,2680,11,0,0,0,0,0,0,0,0,0,0,0,0,0,828,147,3281
"G4804690","1860","Texas","480","Victoria","4690","Victoria","49","4690",31495,144594,967414,48465,636,12,129570,0,0,0,2212,800,443,1911,12045,0,0,4441,14820,1340,307,0,20,0,0,0,0,0,0,0,0,0,0,0,0,92,2540
"G4804710","1860","Texas","480","Walker","4710","Walker","49","4710",37587,146357,1525411,59092,1560,90,315328,2350,0,0,11980,3978,1394,1902,40172,150,0,0,53216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,735
"G4804770","1860","Texas","480","Washington","4770","Washington","49","4770",76328,288597,4313993,198553,4550,2241,541139,2440,0,0,23221,30542,1102,4811,13779,2114,40,1980,47673,220,854,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1331,4885
"G4804790","1860","Texas","480","Webb","4790","Webb","49","4790",45,2000,700,30,0,0,0,0,0,0,0,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4804810","1860","Texas","480","Wharton","4810","Wharton","49","4810",23239,109446,1816560,97965,1400,0,194100,80,0,0,11495,1100,181,1124,28291,40,0,152,18255,125,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,76,1404
"G4804910","1860","Texas","480","Williamson","4910","Williamson","49","4910",21185,205942,833418,57816,63263,593,72095,5509,0,0,271,32994,37,54,1953,211,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,369,7380
"G4804970","1860","Texas","480","Wise","4970","Wise","49","4970",4211,24098,138870,14425,13521,3,22760,3977,0,0,0,12255,680,0,1842,462,0,0,2170,25,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1872,3,610
"G4804990","1860","Texas","480","Wood","4990","Wood","49","4990",15144,84820,481879,36456,9377,1060,130188,3675,0,435,1108,9281,3641,1849,19613,98,0,0,45145,505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,451,353,6160
"G4805030","1860","Texas","480","Young","5030","Young","49","5030",1685,11171,27290,3265,290,0,7280,475,0,0,0,0,29,6,198,0,0,0,8835,1270,6,0,8,0,0,0,0,0,0,0,0,0,0,0,140,0,50
"G4805050","1860","Texas","480","Zapata","5050","Zapata","49","5050",1168,4435,5750,473,0,0,5450,0,0,0,0,24675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4805070","1860","Texas","480","Zavala","5070","Zavala","49","5070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950015","1860","Utah Territory","495","Beaver","0015","Beaver","67","10",1728,14,13129,7840,11729,0,339,1184,0,0,3,1667,15,4881,0,112,0,0,6925,3470,274,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0
"G4950035","1860","Utah Territory","495","Box Elder","0035","Box Elder","67","30",4323,359,84075,7624,18077,10,7262,4651,0,0,0,2063,262,7340,0,780,0,0,24641,2395,1243,0,0,0,0,0,0,435,0,0,0,0,0,0,1202,0,0
"G4950055","1860","Utah Territory","495","Cache","0055","Cache","67","50",6286,1977,132130,17059,29341,0,7977,2906,0,0,100,3955,408,9771,0,578,21,0,34390,1600,1578,0,0,0,0,0,0,220,0,0,0,0,0,0,1629,0,0
"G4950075","1860","Utah Territory","495","Carson","0075","Carson","65","5",14112,41986,302340,10981,3581,98,460,882,0,0,0,330,13,5686,200,1547,0,0,7700,0,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950095","1860","Utah Territory","495","Cedar","0095","Cedar","67","75",646,0,6735,3231,6223,0,370,460,0,0,0,512,0,1719,0,23,0,0,4065,2040,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950115","1860","Utah Territory","495","Davis","0115","Davis","67","110",8278,885,255899,18101,40170,375,11429,3523,0,0,0,7924,280,11220,0,2941,0,0,33114,3855,1549,0,0,0,0,113,0,815,12,0,0,0,0,0,3871,0,0
"G4950135","1860","Utah Territory","495","Deseret","0135","Deseret","67","112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950215","1860","Utah Territory","495","Greasewood","0215","Greasewood","67","114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950255","1860","Utah Territory","495","Green River","0255","Green River","67","195",300,0,1000,600,0,0,0,2500,0,0,0,0,0,200,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950275","1860","Utah Territory","495","Humboldt","0275","Humboldt","65","130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950295","1860","Utah Territory","495","Iron","0295","Iron","67","210",2656,219,18196,11290,29236,10,1570,2762,0,0,0,5211,29,7671,0,252,0,0,7682,1825,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950315","1860","Utah Territory","495","Juab","0315","Juab","67","230",1276,0,7375,7198,9680,0,2103,1387,0,0,0,2882,6,3293,0,0,0,0,8160,2218,603,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
"G4950375","1860","Utah Territory","495","Millard","0375","Millard","67","270",1241,554,13868,6772,12789,0,364,988,0,0,0,1516,20,3198,0,0,0,0,12215,9950,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950495","1860","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",14235,2823,290970,44161,41843,166,17598,7291,0,0,0,13396,731,22761,0,2630,26,60,39462,4555,2673,1,40,30,0,1,0,1377,0,0,0,0,40,0,4716,0,0
"G4950535","1860","Utah Territory","495","Sanpete","0535","Sanpete","67","370",8819,3583,104600,33031,55439,0,1684,16710,0,0,3,9573,81,15654,0,76,8,0,32549,3995,3347,0,48,3,0,0,0,45,1,0,0,0,0,0,650,0,0
"G4950575","1860","Utah Territory","495","Shambip","0575","Shambip","67","415",197,0,2320,1450,3141,0,73,379,0,0,0,453,0,788,0,0,0,0,1795,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950595","1860","Utah Territory","495","Summit","0595","Summit","67","430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950605","1860","Utah Territory","495","St Marys","0605","St Marys","65","285",20,0,0,100,50,0,0,200,0,0,0,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4950615","1860","Utah Territory","495","Tooele","0615","Tooele","67","450",1820,107,42010,6115,7602,0,2669,1031,0,0,0,3640,87,2039,0,32,0,0,12390,1260,957,0,61,0,0,0,0,15,2,0,0,0,0,0,8,0,0
"G4950675","1860","Utah Territory","495","Utah","0675","Utah","67","490",14941,725,129660,56652,73716,50,13606,12921,0,0,0,12685,36,35016,0,1478,0,0,45667,5548,4354,0,0,12,0,0,0,100,0,0,0,0,0,0,2622,0,0
"G4950695","1860","Utah Territory","495","Walade","0695","Walade","67","495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4950735","1860","Utah Territory","495","Washington","0735","Washington","67","530",1540,110,47064,4850,5285,0,3838,215,0,0,30,2500,174,1481,0,11,0,0,6705,6710,17,2,0,500,0,0,0,1000,10,0,0,0,0,0,7728,0,0
"G4950755","1860","Utah Territory","495","Weber","0755","Weber","67","570",8933,1336,184324,16915,40621,143,19600,4303,0,0,0,6788,406,13969,0,1063,13,0,46286,3910,1285,0,0,0,0,0,0,336,8,0,0,0,0,0,2353,0,0
"G5000010","1860","Vermont","500","Addison","0010","Addison","6","10",263371,95617,12477096,286923,57060,13634,120110,302240,0,0,0,479128,12607,286343,0,3046,12502,853,1223942,885845,91402,1,919,12194,0,0,0,800,0,0,236004,0,266,0,0,602,23075
"G5000030","1860","Vermont","500","Bennington","0030","Bennington","6","30",143194,108273,4820364,194589,9404,13644,104403,202244,0,0,0,241456,2774,214700,0,4519,23235,291,475055,476885,43044,2,391,8,0,0,0,4924,1,0,335881,0,921,0,0,1357,12921
"G5000050","1860","Vermont","500","Caledonia","0050","Caledonia","6","50",204458,106846,5277560,314513,35325,4078,41297,334728,0,25,0,103805,2206,578318,15,6749,11306,0,1324587,59666,70792,340,273,26870,0,0,0,65,3,0,1235515,0,60,0,0,108,3900
"G5000070","1860","Vermont","500","Chittenden","0070","Chittenden","6","70",196781,84797,9140030,300314,37556,17854,164288,320523,0,0,0,107504,7139,336047,0,3122,11102,436,1448182,2143551,63096,36,657,2501,0,0,0,0,0,0,356783,0,1082,0,0,983,11084
"G5000090","1860","Vermont","500","Essex","0090","Essex","6","90",55169,62872,1190049,69021,6184,3003,6191,93219,0,0,0,21337,1476,168151,0,2653,19818,42,266136,71361,19202,55,543,29242,0,0,0,327,11,0,211059,0,494,0,0,159,4575
"G5000110","1860","Vermont","500","Franklin","0110","Franklin","6","110",227559,118404,9794402,355048,55521,8049,113897,316492,0,0,0,138991,9663,337805,0,6860,15216,5,2498298,1091641,88589,18,1161,3736,0,0,0,0,0,0,937483,0,449,0,0,800,11528
"G5000130","1860","Vermont","500","Grand Isle","0130","Grand Isle","6","130",34247,10823,1920130,57024,20054,1333,23864,153161,0,0,0,57446,10652,56968,60,13713,13003,72,85135,14800,5714,2,106,2000,0,0,0,0,0,0,28877,0,0,0,0,388,6755
"G5000150","1860","Vermont","500","Lamoille","0150","Lamoille","6","150",104080,83679,3381150,201469,13807,5516,40437,150515,0,0,0,55366,1504,372851,0,901,12925,0,944920,108148,41861,12,340,68017,0,0,0,134,273,0,672349,0,164,0,0,244,7630
"G5000170","1860","Vermont","500","Orange","0170","Orange","6","170",263954,112837,7314686,386794,43207,8803,123532,297825,0,0,0,312525,5474,536014,0,4278,38266,106,1007250,291176,81337,181,363,81132,0,0,0,350,32,0,978650,0,1992,0,0,274,20464
"G5000190","1860","Vermont","500","Orleans","0190","Orleans","6","190",153864,125988,4973918,177540,40740,9384,38875,330032,0,0,0,115357,1044,570457,538,21222,16885,0,1300190,109110,61534,658,1795,161192,0,0,0,105,5,0,930138,0,0,0,0,123,9557
"G5000210","1860","Vermont","500","Rutland","0210","Rutland","6","210",300833,145583,10541940,403046,19842,19308,228364,287413,0,0,0,563857,3566,460669,0,867,11485,436,1385556,2027662,91879,5,280,21835,0,0,0,0,0,0,685762,0,896,0,0,2005,25035
"G5000230","1860","Vermont","500","Washington","0230","Washington","6","230",205178,114405,7088780,289281,20322,5499,90759,354344,0,0,0,138253,2423,432219,0,3216,13851,334,1722181,282095,82025,58,655,35560,0,0,0,195,3,0,1167514,0,139,0,0,654,34576
"G5000250","1860","Vermont","500","Windham","0250","Windham","6","250",308090,117907,6936519,247158,25957,11864,172971,190364,0,12120,0,186941,3852,416256,0,4772,5096,180,1017425,253237,84544,459,306,68631,0,0,0,82,3,0,1028539,0,6392,0,0,352,8117
"G5000270","1860","Vermont","500","Windsor","0270","Windsor","6","270",362379,163226,9432424,383235,52058,17302,256423,297167,0,100,0,596984,6274,486700,10,3293,20725,168,1201502,399853,115156,618,3798,125759,0,0,0,25,0,0,1093227,0,3398,0,0,745,32933
"G5100010","1860","Virginia","510","Accomack","0010","Accomack","40","10",84889,81762,3979720,68738,29342,1405,624717,366200,0,0,0,8227,3417,22593,223209,0,15,0,45158,0,0,0,0,0,0,0,0,2691,127,0,0,0,0,0,50,252,6654
"G5100030","1860","Virginia","510","Albemarle","0030","Albemarle","40","30",245272,176942,9157646,188079,302307,7486,729710,215273,0,5429395,0,40252,3263,23822,12136,0,182,431,206728,0,6628,809,1370,14,0,2,0,5255,416,0,0,0,0,0,0,897,19417
"G5100035","1860","Virginia","510","Alexandria","0035","Alexandria","40","130",8291,6969,853260,19990,5505,4609,34335,16975,0,0,0,420,238,14597,262,5,819,0,10375,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,260
"G5100050","1860","Virginia","510","Alleghany","0050","Alleghany","40","50",26360,86852,1208170,27752,21657,3478,115482,54624,0,88340,0,4095,484,10492,279,0,1898,44,44745,468,1209,33,343,86,0,0,0,1923,202,0,5298,0,514,0,776,174,3545
"G5100070","1860","Virginia","510","Amelia","0070","Amelia","40","70",109280,98658,2364058,68957,124200,0,283610,100763,0,4211036,0,12075,3936,7226,9416,0,0,85,59743,0,323,0,0,0,0,0,0,40,3,0,0,0,0,0,0,588,5983
"G5100090","1860","Virginia","510","Amherst","0090","Amherst","40","90",111969,132949,2874596,81618,104111,2145,313809,120047,0,2847209,0,7525,2581,27536,11599,38,701,408,112779,0,1870,160,435,238,0,0,0,466,21,0,0,0,0,0,0,1120,10751
"G5100110","1860","Virginia","510","Appomattox","0110","Appomattox","40","110",85297,98609,1902558,54538,39376,99,169557,109363,0,1777355,0,10397,4249,11824,10023,30,66,1037,79897,0,461,14,238,208,0,0,0,4916,202,2,0,0,0,0,0,920,8462
"G5100150","1860","Virginia","510","Augusta","0150","Augusta","40","150",224644,213515,10997286,296390,307402,57479,752530,191379,20,40727,0,35810,2642,42766,1361,477,7030,1168,451305,15103,21687,8342,2942,875,0,0,0,4528,408,0,585,0,5915,0,0,843,17116
"G5100155","1860","Virginia","510","Barbour","0155","Barbour","40","155",76719,219294,2390269,145850,37835,4794,197460,29680,0,596,0,25024,726,17256,643,0,14733,12,161627,8543,6817,42,244,0,0,0,0,9717,205,0,49036,0,7949,0,2,41,1820
"G5100170","1860","Virginia","510","Bath","0170","Bath","40","170",37605,148540,1455351,28216,15311,5792,71371,26608,0,3575,0,12015,529,10938,40,0,6098,0,44345,484,2015,51,121,11,0,0,0,5139,128,12,4092,0,312,0,256,368,5944
"G5100190","1860","Virginia","510","Bedford","0190","Bedford","40","190",189232,244617,6297453,229101,318277,2094,449211,334767,0,4213088,0,21764,13700,39063,25270,9,1247,2207,347011,1150,6297,578,2946,476,0,0,0,9487,1392,40,0,0,0,0,45,5497,55962
"G5100195","1860","Virginia","510","Berkeley","0195","Berkeley","40","195",90892,41231,3547566,79976,237576,18672,275525,76176,0,0,0,36508,0,18962,0,656,1074,0,160069,952,8031,2439,522,0,0,0,0,0,0,0,0,0,0,0,0,430,1380
